,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1060020100001-2021-40020,2021-09-15 13:16:00,IMBABURA - ANTONIO ANTE,Adquisición de espejos para proyecto de Discapacidad,En Curso,2021-09-17 10:51:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN ROQUE,Modesto Larrea y Panamericana,"Funcionario Encargado: Ana Lucía Lascano
Email: adquisicionesmies2021@gmail.com"
1,NIC-1060020100001-2021-40022,2021-09-15 13:15:00,IMBABURA - ANTONIO ANTE,Adquisición de pintura y brochas para manualidades de proyecto de discapacidad,En Curso,2021-09-17 12:56:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN ROQUE,Modesto Larrea y Panamericana,"Funcionario Encargado: Ana Lucía Lascano
Email: adquisicionesmies2021@gmail.com"
2,NIC-0968522070001-2021-40027,2021-09-15 13:15:00,SANTA ELENA - LA LIBERTAD,"ADQUISICIÓN DE DISPOSITIVOS DE USO ODONTOLÓGICO, PARA LAS UNIDADES PERTENECIENTES A LA DIRECCIÓN DISTRITAL 24D02 LA LIBERTAD SALINAS SALUD",Finalizada,2021-09-16 13:16:00,DIRECCION DISTRITAL 24D02-LA LIBERTAD-SALINAS-SALUD,BARRIO 28 DE MAYO AV. 16 ENTRE CALLES 11 Y 12,"Funcionario Encargado: JONATHAN BAZAN TIGRERO
Email: jonathan.bazan@distrito24d02.saludzona5.gob.ec"
3,NIC-1760004650001-2021-40331,2021-09-15 13:15:00,SUCUMBIOS - LAGO AGRIO,ADQUISICION DE 2 COMPUTADORES DE ESCRITORIO TODO EN UNO GAMA MEDIA PARA LA DIRECCION PROVINCIAL IESS SUCUMBIOS,En Curso,2021-09-22 13:15:00,INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL,Nueva Loja: Av. Circunvalación y Miguel Iturralde,"Funcionario Encargado: JULIO CESAR FLORIL VERA
Email: julio.floril@iess.gob.ec"
4,NIC-0460022530001-2021-40011,2021-09-15 13:15:00,SUCUMBIOS - SUCUMBIOS,MANTENIMIENTO Y REPARACION DE LA CAMIONETA MAZDA BT-50,Finalizada,2021-09-16 13:18:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL ROSA FLORIDA,VIA INTEROCEANICA E10 KM 48,"Funcionario Encargado: NARVAEZ GETIAL CARLOS ANIBAL
Email: ngcarlitos@hotmail.com"
5,NIC-1660003780001-2021-40048,2021-09-15 13:15:00,PASTAZA - PASTAZA,REPUESTOS ELECTRICOS Y SISTEMAS DE REFRIGERACION,En Curso,2021-09-17 13:12:00,DIRECCION DISTRITAL 16D01 - PASTAZA - MERA - SANTA CLARA - SALUD,GUAYAS Y GUARANDA,"Funcionario Encargado: LCDA. BEATRIZ ARIAS
Email: beatriz_ariasg@yahoo.com"
6,NIC-1260034390001-2021-40011,2021-09-15 13:15:00,LOS RIOS - VENTANAS,SERVICIO DE MANTENIMIENTO CORRECTIVO PARA LA AMBULANCIA DEL CENTRO DE SALUD A VENTANAS,Finalizada,2021-09-16 13:56:00,CENTRO DE SALUD A - VENTANAS,"CDLA. LOS GIRASOLES, CALLE 20 Y CALLE C1","Funcionario Encargado: Anl. Freddy Beltran Rubio
Email: freddy.beltran@iess.gob.ec"
7,NIC-1460000530001-2021-40236,2021-09-15 13:14:00,MORONA SANTIAGO - PALORA,ADQUISICION DE NEUMATICOS PARA EL EQUIPO CAMINERO DEL GAD MUNICIPAL DE PALORA,Finalizada,2021-09-16 13:15:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PALORA,MORONA SANTIAGO S/N Y CARLOS ALZAMORA,"Funcionario Encargado: Técnico de compras publicas
Email: proveeduriapalora@palora.gob.ec"
8,NIC-0460027410001-2021-40090,2021-09-15 13:07:00,CARCHI - MONTUFAR,COMPRA DE INSUMOS DE IMPRESION,Finalizada,2021-09-16 13:08:00,UNIDAD DE ATENCION AMBULATORIA DEL IESS SAN GABRIEL,AV ATAHUALPA Y RUMICHICA,"Funcionario Encargado: ING LENIN ENRIQUEZ
Email: lenin.enriquez@iess.gob.ec"
9,NIC-0160050450001-2021-40167,2021-09-15 13:02:00,AZUAY - CUENCA,adquisición de bienes para mantenimiento de vehículos pesados,Finalizada,2021-09-16 16:42:00,Empresa Pública de Áridos y Asfaltos del Azuay,AV MAX UHLE Y EDUARDO CEVALLOS,"Funcionario Encargado: Antonio Rosales
Email: jrosales@asfaltarep.gob.ec"
