,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1760003410001-2021-40487,2021-09-14 16:16:00,PICHINCHA - QUITO,ADQUISICION DE MEDALLAS Y CONFECCION DE BADAS PARA ABANDERADOS,Finalizada,2021-09-15 16:20:00,GOBIERNO AUTONOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO,MONTUFAR N3-34 Y SUCRE,"Funcionario Encargado: Rafael Villalva
Email: freddy.villalva@quito.gob.ec"
1,NIC-1760003330001-2021-40849,2021-09-14 16:16:00,PICHINCHA - QUITO,Adquisición de repuestos para la camioneta Mazda BT-50 Rauda N 03-3487,Finalizada,2021-09-15 17:16:00,GOBIERNO PROVINCIAL DE PICHINCHA,De las Dalias N62-90 y Chuquisaca,"Funcionario Encargado: Ing. Santiago López
Email: wslopez@pichincha.gob.ec"
2,NIC-0460035510001-2021-40035,2021-09-14 16:15:00,CARCHI - TULCAN,ADQUISICIÓN E IMPLEMENTACIÓN DE JUEGOS INFANTILES DE JARDÍN,Finalizada,2021-09-16 18:00:00,PATRONATO DE AMPARO SOCIAL DEL GAD MUNICIPAL DE TULCAN,AV. VEINTIMILLA Y AV DE LA SALUD,"Funcionario Encargado: JIMMY CHUGÁ
Email: jimmyc0202@yahoo.es"
3,NIC-1768097950001-2021-40069,2021-09-14 16:15:00,PICHINCHA - QUITO,ADQUISICIÓN DE CARPAS PARA UTILIZACIÓN DE LA UNIDAD CANINA,Finalizada,2021-09-16 15:33:00,CUERPO DE BOMBEROS DEL DISTRITO METROPOLITANO DE QUITO,"Sector Los Shyris junto al Cartódromo SAN ANTONIO DE PICHINCHA/MITAD DEL MUNDO, ESTACIÓN X15, BASE DEL GRUPO DE RESCATE CANINO","Funcionario Encargado: BRAYAN GARCÍA
Email: bmgarcia@bomberosquito.gob.ec"
4,NIC-0360000230001-2021-40067,2021-09-14 16:15:00,CAÑAR - AZOGUES,"CONTRATACIÓN DEL SERVICIO DE RECARGAS DE GAS GLP, PARA SER UTILIZADO EN EL CETAD MUNICIIPAL DE AZOGUES",Finalizada,2021-09-15 16:21:00,GAD MUNICIPAL DE AZOGUES,matovelle y solano 601,"Funcionario Encargado: Cristian Alfredo Guamán Lema
Email: cristian.guaman@azogues.gob.ec"
5,NIC-1768035090001-2021-40039,2021-09-14 16:15:00,PICHINCHA - QUITO,"""CONTRATACIÓN DEL SERVICIO DE ABASTECIMIENTO DE COMBUSTIBLES DIESEL INDUSTRIAL PARA EL CALDERO Y GENERADORES ELÉCTRICOS DEL HOSPITAL ESPECIALIZADO",Finalizada,2021-09-16 07:31:00,HOSPITAL PSIQUIATRICO JULIO ENDARA,AUT. GENERAL RUMIÑAHUI Y AV. MANUELA CAÑIZARES PUENTE 7,"Funcionario Encargado: ING. MARCIA REMACHE
Email: marcia.remache@hpje.gob.ec"
6,NIC-1960139890001-2021-40173,2021-09-14 16:15:00,ZAMORA CHINCHIPE - PAQUISHA,CONTRATACION DEL SERVICIO DE ARREGLO Y MANTENIMIENTO PARA LA EXCAVADORA DE ORUGAS 2006,Finalizada,2021-09-15 16:20:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PAQUISHA,24 de mayo y Pio Jaramillo Alvarado,"Funcionario Encargado: Marina Cumbicus
Email: marycumbicus30@gmail.com /munipaquisha@gmail.com"
7,NIC-2460001580001-2021-40013,2021-09-14 16:14:00,SANTA ELENA - SANTA ELENA,Mantenimiento preventivo y correctivo de monitores multiparametros del centro quirúrgico y obstétrico del Hospital General Dr. Liborio Panchana Sotoma,Finalizada,2021-09-16 15:14:00,HOSPITAL GENERAL DR. LIBORIO PANCHANA SOTOMAYOR,AVENIDA MARQUEZ DE LA PLATA ATRAS DEL CEMENTERIO GENERAL - ÁREA DE BODEGA,"Funcionario Encargado: Ing. Mendelson Portocarrero
Email: cotizacionesliboriopanchana@hotmail.com"
8,NIC-0560017350001-2021-40039,2021-09-14 16:13:00,COTOPAXI - SALCEDO,Adquisición de pintura para el mantenimiento de los espacios públicos de la Comunidad de Lampata Chasqui de la Parroquia de Panzaleo,Finalizada,2021-09-15 16:14:00,GOBIERNO AUTÓNOMO DESCENTRALIZADO PARROQUIAL RURAL DE PANZALEO,CALLE SIXTO SALAZAR Y AMAZONAS,"Funcionario Encargado: Ing. Cristina Tiglla
Email: junta_panzaleo@hotmail.com"
9,NIC-1460019390001-2021-40029,2021-09-14 16:13:00,MORONA SANTIAGO - PALORA,FOMENTO PRODUCTIVO,Finalizada,2021-09-15 16:14:00,Junta Parroquial 16 de Agosto,VIA A TUNAYME,"Funcionario Encargado: AREA TECNICA
Email: gad16deagosto@hotmail.com"
