,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1360000120001-2021-40138,2021-09-16 16:40:00,MANABI - PORTOVIEJO,"ADQUISICIÓN DE METFORMINA + GLIBENCLAMIDA SOLIDO ORAL 500MG/5MG, PARA ATENCIÓN A GRUPOS PRIORITARIOS, MEDIANTE LAS BRIGADAS DE SALUD DEL GOBIERNO PROV",En Curso,2021-09-21 16:40:00,CONSEJO PROVINCIAL DE MANABÍ,PEDRO GUAL Y TEODORO WOLD,"Funcionario Encargado: JAHAIRA KATHERINEBAZURTO GARCÍA
Email: jkbazurto@manabi.gob.ec"
1,NIC-0760051090001-2021-40024,2021-09-16 16:40:00,EL ORO - MACHALA,"ADQUISICIÓN DE EQUIPO DE PROTECCIÓN PARA LOS TÉCNICOS DE MANTENIMIENTO DE LA COORDINACIÓN ZONAL 7 SERVICIO INTEGRADO DE SEGURIDAD ECU 911, CENTRO ZONA",En Curso,2021-09-20 16:14:00,COORDINACION ZONAL 7 SERVICIO INTEGRADO DE SEGURIDAD ECU 911,AV. ARIZAGA Y BOLIVAR,"Funcionario Encargado: ING. JESSICA MARIBEL RODRIGUEZ JIMENEZ
Email: jessica.rodriguez@ecu911.gob.ec"
2,NIC-1060038070001-2021-40005,2021-09-16 16:40:00,IMBABURA - IBARRA,"SERVICIO DE FLETES Y MANIOBRAS, PARA LA DISTRIBUCION DE RECURSOS EDUCATIVOS A LAS INSTITUCIONES EDUCATIVAS FISCALES, FISCOMISIONALES Y MUNICIPAL QUE P",En Curso,2021-09-17 17:34:00,Direccion Distrital 10D01 Ibarra-Pimampiro-San Miguel de Urcuqui-Educacion,Calle Luis Jaramillo Pérez 4-133 y Fray Bartolomé de las Casas,"Funcionario Encargado: Tlga. Mónica Puentestar Paima
Email: maria.puentestar@educacion.gob.ec"
3,NIC-1260000810001-2021-40054,2021-09-16 16:40:00,LOS RIOS - VENTANAS,CARGADA DE MATERIAL PETREO PARA VOLQUETE DOBLE CAPACIDAD 12M3 Y VOLQUETE SENCILLA 7M3,En Curso,2021-09-17 17:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON VENTANAS,CALLE 9 DE OCTUBRE Y 10 DE AGOSTO,"Funcionario Encargado: ING. FELICIANO SANCHEZ PORTILLA
Email: auri840414@hotmail.com"
4,NIC-0960000650001-2021-40184,2021-09-16 16:40:00,GUAYAS - EL TRIUNFO,ADQUISICIÓN DE MATERIALES PARA INSTALACIÓN DE ALCANTARILLADO SANITARIO EN LA CDLA. SAN FERNANDO DEL CANTÓN EL TRIUNFO,En Curso,2021-09-17 16:45:00,MUNICIPIO DEL CANTON EL TRIUNFO,AV. 8 DE ABRIL Y ASSAD BUCARAM,"Funcionario Encargado: ING. ROSALVA CARRIEL
Email: compraspublicastriunfo@gmail.com"
5,NIC-0360000580001-2021-40174,2021-09-16 16:39:00,CAÑAR - CAÑAR,SERVICIO DE MANTENIMIENTO PARA VEHICULOS Y MAQUINARIAS DE PROPIEDAD DEL GADICC,En Curso,2021-09-17 16:41:00,GOBIERNO AUTONOMO DESCENTRALIZADO INTERCULTURAL DEL CANTON CAÑAR,"CALLE CARRERA CUENCA Y LUIS A. NARVAEZ, EN LAS INSTALACIONES DEL TALLER DE MECANICA MUNICIPAL","Funcionario Encargado: ROLANDO HUGO VERDUGO
Email: rolando.hugo@canar.gob.ec"
6,NIC-0760000690001-2021-40044,2021-09-16 16:37:00,EL ORO - HUAQUILLAS,ADQUISICION DE VESTUARIO Y TRAJES DE PROTECCION PARA EL PROYECTO ERRADICACION PROGRESIVA DE LA MENDICIDAD,En Curso,2021-09-17 16:38:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON HUAQUILLAS,10 DE AGOSTO Y TENIENTE CORDOVEZ,"Funcionario Encargado: LCDA. MARICELA OCHOA LIMA
Email: r.viteri@huaquillas.gob.ec"
7,NIC-0160000190001-2021-40588,2021-09-16 16:37:00,AZUAY - CUENCA,repuestos varios,En Curso,2021-09-17 16:38:00,Gobierno Provincial del Azuay,Av. Max Uhle frente a la Empresa Eléctrica,"Funcionario Encargado: Diego Valencia A.
Email: dvalencia@azuay.gob.ec"
8,NIC-1460000610001-2021-40190,2021-09-16 16:36:00,MORONA SANTIAGO - SANTIAGO,ADQUISICION DE MATERIAL DIDACTICO PARA CDI,En Curso,2021-09-20 16:36:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SANTIAGO,DOMINGO COMÍN Y CUENCA,"Funcionario Encargado: LCDO. ROLANDO SACA
Email: sacarolando@yahoo.es"
9,NIC-1360066300001-2021-40020,2021-09-16 16:35:00,MANABI - PORTOVIEJO,MANTENIMIENTO Y REPARACIÓN PARA RADIO COMUNICACIÓN DE LA EMPRESA PÚBLICA MUNICIPAL DE AGUA POTABLE Y SANEAMIENTO DE PORTOVIEJOPORTOAGUAS EP,En Curso,2021-09-21 16:35:00,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y SANEAMIENTO DE PORTOVIEJO EP,CALLE SAN FRANCISCO KM 1 VIA A CRUCITA,"Funcionario Encargado: ING. MARÍA ISABEL FARÍAS ZAMORA
Email: serviciosgenerales@portoaguas.gob.ec"
