,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1960142330001-2021-40010,2021-09-13 12:00:00,ZAMORA CHINCHIPE - CENTINELA DEL CONDOR,REPARACION DEL SISTEMA DE SUSPENSIÓN DE LA CAMIONETA MAZDA BT-50 4X4 A GASOLINA,Finalizada,2021-09-14 12:01:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE NUEVO QUITO,via a chinapintza,"Funcionario Encargado: LAURO ABRIGO CARTUCHE
Email: parroquia_nuevo_quito@yahoo.es"
1,NIC-1960142330001-2021-40009,2021-09-13 12:00:00,ZAMORA CHINCHIPE - PAQUISHA,REPUESTOS PARA LA CAMIONETA MAZDA BT-50 4X4 A GASOLINA,Finalizada,2021-09-14 12:01:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE NUEVO QUITO,NUEVO QUITO,"Funcionario Encargado: LAURO ABRIGO CARTUCHE
Email: parroquia_nuevo_quito@yahoo.es"
2,NIC-1360019810001-2021-40044,2021-09-13 12:00:00,MANABI - PORTOVIEJO,"SERVICIO DE ABASTECIMIENTO PARA LOS VEHICULOS DEL DISTRITO ROCAFUERTE CIRCUITO EL JUNCO, LA FLORIDA, BACHILLERO DE LA SUBZONA MANABI No. 13",Finalizada,2021-09-16 12:00:00,Comando Provincial de Policìa Manabì No. 4,KM 2 1/2 VIA A CRUCITA,"Funcionario Encargado: CABO SEGUNDO JEFFERSON CEVALLOS MONTANERO
Email: sopmanabiproformasno4@gmail.com"
3,NIC-1768113660001-2021-40023,2021-09-13 12:00:00,SANTO DOMINGO DE LOS TSACHILAS - SANTO DOMINGO,ADQUISICIÓN DE GASES MEDICINALES Y AFINES PARA EL CENTRO CLÍNICO QUIRÚRGICO AMBULATORIO HOSPITAL DEL DÍA SANTO DOMINGO,Finalizada,2021-09-16 12:30:00,CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA SANTO DOMINGO,"AV. QUITO S/N Y LOS NARANJOS, KM. 1, FRENTE AL SERVICIO DE RENTAS INTERNAS","Funcionario Encargado: MAGALY CASTELLANO POPAYAN
Email: rosa.castellano@iess.gob.ec"
4,NIC-1360019810001-2021-40042,2021-09-13 12:00:00,MANABI - PORTOVIEJO,SERVICIO DE ABASTECIMIENTO DE COMBUSTIBLE DE VEHICULOS DEL DISTRITO PEDERNALES DE LA SUBZONA MANABI No. 13,Finalizada,2021-09-16 12:00:00,Comando Provincial de Policìa Manabì No. 4,KM 2 1/2 VIA A CRUCITA,"Funcionario Encargado: CABO SEGUNDO JEFFERSON CEVALLOS MONTANERO
Email: sopmanabiproformasno4@gmail.com"
5,NIC-1865015430001-2021-40052,2021-09-13 12:00:00,TUNGURAHUA - AMBATO,KIT DE PROTECCIÓN USUARIOS,Finalizada,2021-09-14 12:10:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE IZAMBA,"Izamba, calle Casar Augusto Salazar y Mentor Tacoaman","Funcionario Encargado: MARIA JOSE DIAZ
Email: gadizambacompraspublicas@gmail.com"
6,NIC-1768091750001-2021-40047,2021-09-13 12:00:00,PICHINCHA - QUITO,ADQUISICION DE DISPENSADORES ALCOHOL,Finalizada,2021-09-15 12:00:00,Facultad de Ciencias Agrícolas de la Universidad Central del Ecuador,AV UNIVERSITARIA S/N CENTRO DOCENTE EXPERIMENTAL LA TOLA,"Funcionario Encargado: DORIS CHAVEZ
Email: dvchavez@uce.edu.ec"
7,NIC-1360019810001-2021-40043,2021-09-13 12:00:00,MANABI - PORTOVIEJO,SERVICIO DE ABASTECIMIENTO DE COMBUSTIBLE DEL DISTRITO PORTOVIEJO-CIRCUITO ALAJUELA DE LA SUBZONA MANABI,Finalizada,2021-09-16 12:00:00,Comando Provincial de Policìa Manabì No. 4,KM 2 1/2 VIA A CRUCITA,"Funcionario Encargado: CABO SEGUNDO JEFFERSON CEVALLOS MONTANERO
Email: sopmanabiproformasno4@gmail.com"
8,NIC-0760029670001-2021-40009,2021-09-13 12:00:00,EL ORO - PASAJE,Mantenimiento de Aires Acondicionados.,Finalizada,2021-09-14 12:10:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE PROGRESO,CALLE PASAJE S/N Y LIZANDRO PINEDA,"Funcionario Encargado: Irma Morocho Celi
Email: gobierno_parroquial_progreso@hotmail.com"
9,NIC-1960139540001-2021-40014,2021-09-13 12:00:00,ZAMORA CHINCHIPE - YANTZAZA (YANZATZA),"Adquisición de lubricantes para la ejecución del proyecto ?Donación de una canoa motorizada, equipo de protección personal, insumos, un",Finalizada,2021-09-14 12:01:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LOS ENCUENTROS,24 de Mayo y Eugenio Espejo,"Funcionario Encargado: Ing. Rafael Abad
Email: abadrafael14@gmail.com"
