,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1960139890001-2021-40167,2021-09-13 10:39:00,ZAMORA CHINCHIPE - PAQUISHA,"CONTRATACION DEL SERVICIO "" CONFIGURACION DE MIKROTIK FIREWALL, REGLAS DE PROTECCION Y BLOQUEO DE SITIOS",Finalizada,2021-09-14 10:46:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PAQUISHA,24 de mayo y Pio Jaramillo Alvarado,"Funcionario Encargado: Marina Cumbicus
Email: marycumbicus30@gmail.com /munipaquisha@gmail.com"
1,NIC-1060034590001-2021-40109,2021-09-13 10:38:00,IMBABURA - IBARRA,Herranmientas de corte para maquinaria pesada,Finalizada,2021-09-16 10:11:00,EMPRESA PÚBLICA DE VIALIDAD IMBAVIAL EP,Vicente Rocafuerte 1-43 y Maria Angelica Idrobo,"Funcionario Encargado: Jorge Muñoz
Email: imbavialjlm@outlook.com"
2,NIC-1768090510001-2021-40053,2021-09-13 10:37:00,PICHINCHA - CAYAMBE,ADQUISICIÓN DE MATERIALES PARA CAMBIO DE TUBERIA MATRIZ DE AGUA POTABLE BARRIO SAN JUAN CALLE JAIME ROLDÓS,Finalizada,2021-09-14 10:40:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE ASCAZUBI,LIBERTAD 03 Y GUAYAQUIL,"Funcionario Encargado: Ing. Jimena Muñoz
Email: gadpascazubi2019@gmail.com"
3,NIC-0160000940001-2021-40153,2021-09-13 10:36:00,AZUAY - SAN FERNANDO,Adq. de suministros de limpieza,Finalizada,2021-09-14 11:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SAN FERNANDO,Sucre y 10 de Agosto,"Funcionario Encargado: Jhanet Cardenas Orellana
Email: compraspublicas@sanfernando.gob.ec"
4,NIC-0968538310001-2021-40004,2021-09-13 10:35:00,GUAYAS - DAULE,EVENTOS DE RESPIRO Y DE SENSIBILIZACIÓN CON CUIDADORES DE PERSONAS CON DISCAPACIDAD EN EL MARCO DEL CONVENIO MIES-GADPREL,Finalizada,2021-09-14 17:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL EL LAUREL,Avenida Arcadia Espinoza y Santa María,"Funcionario Encargado: Alison Pantaleon
Email: jpellaurel@yahoo.es"
5,NIC-1360052190001-2021-40068,2021-09-13 10:35:00,MANABI - PORTOVIEJO,Adquisición del medicamento Atropina liquido parenteral 1mg/ml para el Hospital General Portoviejo,Finalizada,2021-09-15 10:35:00,HOSPITAL GENERAL - PORTOVIEJO,"AVENIDA MANABÍ Y CALLE MANUEL PALOMEQUE, BODEGA DE MEDICAMENTOS DEL HOSPITAL","Funcionario Encargado: Andrea Stephanie Basurto Torres
Email: comprashgportoviejo@iess.gob.ec"
6,NIC-1660003510001-2021-40083,2021-09-13 10:31:00,PASTAZA - PASTAZA,ADQUISICIÓN DE MEDICAMENTOS ANTI INFECCIOSOS VÍA DE ADMINISTRACIÓN PARENTERAL PARA LA ATENCIÓN FARMACOLÓGICA DE PACIENTES EN EL HOSPITAL GENERAL PUYO,Finalizada,2021-09-14 10:32:00,HOSPITAL GENERAL PUYO,BOLIVAR FEICAN,"Funcionario Encargado: ING. ANDREA BONILLA
Email: compraspublicashgp@gmail.com"
7,NIC-1768003480001-2021-40097,2021-09-13 10:31:00,LOJA - LOJA,SERVICIO DE MANTENIMIENTO DE LAS INSTALACIONES DEL CONSULTORIO GENERLA DE LA 7 BI,Finalizada,2021-09-14 11:07:00,BRIGADA DE INFANTERIA N 7 LOJA,Av. Cuxibamba y Francisco Montero,"Funcionario Encargado: Subt. CB Sanabria Lucio Jonathan
Email: jsanabrialucio16@gmail.com"
8,NIC-1768183440001-2021-40033,2021-09-13 10:30:00,PICHINCHA - QUITO,ADQUISICIÓN DE UNA TARJETA DE VIDEO Y UN DISCO SÓLIDO PARA LA EJECUCIÓN DEL PROYECTO PTT 19-01,Finalizada,2021-09-15 10:30:00,UNIDAD DE GESTION DE INVESTIGACION Y PROYECCION SOCIAL,"Av. Ladrón de Guevara E11-253 y Andalucía, Escuela Politécnica Nacional edificio 3 piso 1","Funcionario Encargado: Estefany Salas - Carla García
Email: estefany.salas@epn.edu.ec"
9,NIC-1768154260001-2021-40077,2021-09-13 10:30:00,PICHINCHA - QUITO,Adquisición de piezas especiales de acero para la línea de distribución La Armenia San Vicente de la parroquia Nanegalito,Finalizada,2021-09-15 23:55:00,Empresa Pública Metropolitana de Agua Potable y Saneamiento,"Bodega principal de EPMAPS de la Chorrera, ubicada en la Prolongación de la Av. Mariana de Jesús y Av Mariscal Sucre - Quito, junto a la Universidad Técnica Equinoccial UTE","Funcionario Encargado: EDUARDO ARMAS
Email: manuel.armas@aguaquito.gob.ec"
