,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1090051721001-2021-40051,2021-09-15 15:02:00,IMBABURA - IBARRA,Cintas aislantes de pvc para aislamiento en general de 19mm. *18m.,Finalizada,2021-09-16 19:57:00,EMPRESA ELECTRICA REGIONAL NORTE S.A.,Calle 13 de abril y Víctor Manuel Guzmán bodegas de EMELNORTE,"Funcionario Encargado: Fernando Villegas
Email: cvillegas@emelnorte.com"
1,NIC-1865018960001-2021-40003,2021-09-15 15:00:00,TUNGURAHUA - TISALEO,RECONSTRUCCION DE UN MURO DE HORMIGON CICLOPEO,En Curso,2021-09-17 15:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE QUINCHICOTO,13 DE ABRIL Y MOISES ORTIZ,"Funcionario Encargado: ELENA ULLOA MANTILLA
Email: gadquinchicoto@hotmail.com"
2,NIC-1360042980001-2021-40034,2021-09-15 15:00:00,MANABI - JIPIJAPA,COMPRA DE KIT DE EMERGENCIA SANITARIA PARA PROMOTORES. PROGRAMA ATENCIÓN DOMILIRIARIA ADULTOS MAYORES SIN DISCAPACIDAD,Finalizada,2021-09-16 15:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA RURAL PEDRO PABLO GOMEZ,24 de Octubre Calle Principal S/N,"Funcionario Encargado: Ing. Betty Alexandra Miranda Toala
Email: gadppg@hotmail.com"
3,NIC-1768150190001-2021-40017,2021-09-15 15:00:00,PICHINCHA - QUITO,Contratación para la Diagramación e Impresión del libro memorias: El Terremoto de la Provincia de Imbabura del 16 de Agosto de 1868,En Curso,2021-09-17 15:00:00,INSTITUTO GEOFISICO,Av. Ladron de Guevara E11- 253 y Andalucia,"Funcionario Encargado: ING. DAVID AGUILAR
Email: daguilar@igepn.edu.ec"
4,NIC-1360027750001-2021-40005,2021-09-15 15:00:00,MANABI - CHONE,"ADECUACION DE OFICINA DONDE ESTA UBICADO EL GAD PARROQUIAL, PARROQUIA CONVENTO, CANTON CHONE DE LA PROVINCIA DE MANABÍ",En Curso,2021-09-17 15:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA RURAL CONVENTO,Vía Zapallo Convento al lado de la plazoleta Convento,"Funcionario Encargado: Emma Vanessa Cevallos Ganchozo
Email: emmacevallos1704@gmail.com"
5,NIC-1768035840001-2021-40062,2021-09-15 15:00:00,PICHINCHA - QUITO,LACTULOSA LIQUIDO ORAL 65%,En Curso,2021-09-17 15:00:00,DIRECCION DISTRITAL 17D03,AV. LA PRENSA N44-08 Y EDMUNDO CARVAJAL,"Funcionario Encargado: LILIANA MARIBEL BENALCAZAR CHUGA
Email: lilianamaribel@hotmail.com"
6,NIC-1560002480001-2021-40126,2021-09-15 15:00:00,ORELLANA - FRANCISCO DE ORELLANA,ADQUISICIÓN DE MASCARILLAS Y ALCOHOL -PROYECTO FORTALECIMIENTO SOCIO ORGANIZATIVO DE ACTORES SECTORIALES QUE CONTRIBUYEN AL DESARROLLO ECONÓMICO LOCAL,En Curso,2021-09-17 15:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE ORELLANA,AV. 9 DE OCTUBRE ENTRE DAYUMA Y CESAR ANDI,"Funcionario Encargado: Marilú Condo
Email: mcondo@gporellana.gob.ec"
7,NIC-0160002050001-2021-40052,2021-09-15 15:00:00,AZUAY - EL PAN,Adquisición de repuestos/accesorios y el servicio de mano de obra para el mantenimiento preventivo/correctivo de los vehiculos de la Municipalidad,En Curso,2021-09-17 14:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON EL PAN,Av. Paute s/n Av. Azuay,"Funcionario Encargado: Ing. Pablo Miranda
Email: compras.publicas@elpan.gob.ec"
8,NIC-1160029570001-2021-40015,2021-09-15 15:00:00,LOJA - QUILANGA,Arreglo de la moto Honda tornado del GAD parroquial de Fundochamba placa GA147-A,En Curso,2021-09-17 15:43:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE FUNDOCHAMBA,A 50m del parque de la parroquia,"Funcionario Encargado: Duval Manuel Cueva Villalta
Email: gadfundochamba@hotmail.com"
9,NIC-1260024320001-2021-40007,2021-09-15 15:00:00,LOS RIOS - MONTALVO,CONFECCION DE UNIFORMES PARA EL PERSONAL DEL CUERPO DE BOMBEROS DEL CANTON MONTALVO,Finalizada,2021-09-16 15:52:00,CUERPO DE BOMBEROS DEL CANTON MONTALVO,AV. ANTONIA DE LA BASTIDAS Y BABAHOYO,"Funcionario Encargado: TATIANA RAMIREZ IZA
Email: cbomberomontalvo@hotmail.com"
