,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1160001130001-2021-40038,2021-09-13 13:30:00,LOJA - SARAGURO,ADQUISICION DE REPUESTOS Y ACCESORIOS PARA EL MANTENIMIENTO DE LA MAQUINARIA AGRÌCOLA DEL GADMIS.,Finalizada,2021-09-14 14:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL INTERCULTURAL DE SARAGURO,JOSE MARIA VIVA S/N Y SUCRE,"Funcionario Encargado: ANA GABRIELA ARMIJOS
Email: proveeduriagadmis@gmail.com"
1,NIC-1660010990001-2021-40025,2021-09-13 13:30:00,PASTAZA - PASTAZA,"ADQUSICION DE MATERIALES PARA MINGA,PARA LA FERIA AGROPRODUCTIVA THO 2021",Finalizada,2021-09-14 13:31:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TENIENTE HUGO ORTIZ,KM 14 VIA PUYO-TENA,"Funcionario Encargado: ERNESTO MUÑOZ
Email: cotizacionesgadtho@gmail.com"
2,NIC-1768012550001-2021-40025,2021-09-13 13:30:00,GUAYAS - GUAYAQUIL,SERVICIO DE MANTENIMIENTO DE CORTINAS VERTICALES DE PVC EN EL ALOJAMIENTO DE OFICIALES DE LA BASE NAVAL SUR Y ALOJAMIENTO NAVAL GUAYAQUIL DE LA DIRECC,Finalizada,2021-09-14 14:00:00,DIRECCION DE VIVIENDA,AVENIDA DOMINGO COMIN Y CALEJON K,"Funcionario Encargado: ORTEGA CHAMBA CHRISTIAN
Email: cortegach@armada.mil.ec"
3,NIC-0760052490001-2021-40031,2021-09-13 13:30:00,EL ORO - PIÑAS,REPUESTOS PARA VOLQUETA DE LA EMPRESA,Finalizada,2021-09-14 13:45:00,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE PIÑAS,Av. HÉROES DE PANUPALI Y AV. LOJA,"Funcionario Encargado: ING. HAMILTON LOAYZA AÑAZCO
Email: hloayza74@hotmail.com"
4,NIC-1660010560001-2021-40031,2021-09-13 13:30:00,PASTAZA - PASTAZA,"ADQUISICIÓN DE ELECTRODOS DE AGUJAS CONCÉNTRICAS DESECHABLES, SEGÚN PROGRAMACIÓN 2021, PARA EL HOSPITAL BÁSICO EL PUYO 1 ÍTEM",Finalizada,2021-09-14 17:00:00,HOSPITAL BASICO EL PUYO,Ceslao Marín 1021 y Curaray,"Funcionario Encargado: Lcdo. Alexis Romero Rivera
Email: compras.hbpuyo@iess.gob.ec"
5,NIC-1791749561001-2021-40034,2021-09-13 13:30:00,PICHINCHA - QUITO,ADQUISICION E INSTALACION DE DOS VIDRIOS TEMPLADOS PARA LA VENTANA DEL OMNIBUS DE PLACAS PEI1904 DE PROPIEDAD DEL PARQUE AUTOMOTOR DEL BEC,Finalizada,2021-09-15 12:30:00,Ballet Ecuatoriano de Cámara,Abascal N40- 63 y Gaspar de Villaroel,"Funcionario Encargado: CLAUDIA FORERO
Email: c.forero.bec@gmail.com"
6,NIC-1060021690001-2021-40027,2021-09-13 13:30:00,IMBABURA - ANTONIO ANTE,ADQUISICIÓN DE INSUMOS DE BIOSEGURIDAD PARA LAS EDUCADORAS DEL CDI,Finalizada,2021-09-14 15:30:00,JUNTA PARROQUIAL DE IMBAYA,CALLE CORNELIO CHIRIBOGA Y 21 DE JUNIO,"Funcionario Encargado: JUAN FERNANDO ACOSTA
Email: gpimbaya@yahoo.es"
7,NIC-0968521340001-2021-40017,2021-09-13 13:30:00,GUAYAS - MILAGRO,SERVICIO DE ?ABASTECIMIENTO DE COMBUSTIBLE PARA EL PARQUE AUTOMOTOR Y GENERADORES DEL HOSPITAL GENERAL LEÓN BECERRA CORRESPONDIENTE AL ÚLTIMO TRIMESTR,Finalizada,2021-09-15 13:30:00,HOSPITAL GENERAL LEON BECERRA,EPLICACHIMA ENTRE ELOY ALFARO Y ATAHUALPA,"Funcionario Encargado: ING. ALEIDA GASTIABURO ANCHUNDIA
Email: aleida.gastiaburo@hlbm.gob.ec"
8,NIC-0968574970001-2021-40019,2021-09-13 13:30:00,GUAYAS - COLIMES,"INSUMO, MATERIALES Y SUMINISTROS PARA LA CONTRUCCION, ELECTRICIDAD, PLOMERIA, CARPINTERIA, SEÑALIZAC",Finalizada,2021-09-14 14:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL SAN JACINTO,SANCAMILO S/N Y 3 DE JULIO,"Funcionario Encargado: MELISSA GUERRERO
Email: gadsanjacinto94@gmail.com"
9,NIC-2160059880001-2021-40038,2021-09-13 13:30:00,SUCUMBIOS - LAGO AGRIO,COMPRA DE MAQUINARIA Y EQUIPO PARA EDUCADORAS CNH,Finalizada,2021-09-15 11:30:00,DIRECCION DISTRITAL 21D02 - LAGO AGRIO - MIES,CALLE CIRCUNVALACION Y MONSEÑOR GONZALO LOPEZ MARAÑON,"Funcionario Encargado: KATERINE VALDEZ
Email: valdez.katerine@inclusion.gob.ec"
