,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1360055450001-2021-40014,2021-09-16 17:30:00,MANABI - PORTOVIEJO,ADQUISICIÓN DE REPUESTOS PARA LOS VEHÍCULOS DE LA FISCALÍA DE MANABÍ,En Curso,2021-09-21 16:17:00,FISCALIA DE MANABI,OLMEDO entre SUCRE y CÓRDOVA,"Funcionario Encargado: Ing. Jessica Alexandra Macías Suárez
Email: maciassj@fiscalia.gob.ec"
1,NIC-1360008370001-2021-40022,2021-09-16 17:30:00,MANABI - PORTOVIEJO,ADQUISICION LINCENCIA FIREWALL FORTIGATE 300D PARA EL HOSPITAL PROVINCIAL DE PORTOVIEJO DR. VERDI CEVALLOS BALDA,En Curso,2021-09-17 18:00:00,HOSPITAL PROVINCIAL DR VERDI CEVALLOS PORTOVIEJO (MANABI),12 DE MARZO Y ROCAFUERTE,"Funcionario Encargado: ING. LUIS CARLOS VERGARA MENDOZA
Email: luis.vergara@hpvc.gob.ec"
2,NIC-1360028720001-2021-40031,2021-09-16 17:30:00,MANABI - SANTA ANA,Adquisición e instalación de materiales eléctricos para mejoramiento del alumbrado de canchas de uso múltiple de la parroquia Ayacucho.,En Curso,2021-09-17 17:32:00,GOBIERNO PARROQUIAL DE AYACUCHO,CALLE SUCRE S/N Y ELOY ALFARO,"Funcionario Encargado: LIC. YANETH CEVALLOS GARCIA
Email: jpayacucho09@yahoo.es"
3,NIC-0860014970001-2021-40001,2021-09-16 17:29:00,ESMERALDAS - ELOY ALFARO,"Confección de camisetas y chalecos, para el personal del GAD parroquial de Maldonado",En Curso,2021-09-17 17:36:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL MALDONADO,CALLE SUCRE Y 24 DE NOVIEMBRE,"Funcionario Encargado: NELLY MARGOTH CORREA HOYOS
Email: gobierno.maldonado@gmail.com"
4,NIC-0260000410001-2021-40103,2021-09-16 17:28:00,BOLIVAR - CHILLANES,ADQUISICION DE LIBRETINES Y PAPEL TROQUELADO PARA LA UNIDAD DE TESORERIA,En Curso,2021-09-17 17:30:00,Gobierno Autónomo Descentralizado Municipal del Cantón Chillanes,GUAYAS 352 Y ENRIQUE VILLAGOMEZ,"Funcionario Encargado: DR. RICHARD MANZANO F
Email: compraspublicas2021@chillanes.gob.ec"
5,NIC-0960000220001-2021-40092,2021-09-16 17:27:00,GUAYAS - GUAYAQUIL,"dquisición de 90.000 unidades de Quetiapina 200mg tabletas, para ser utilizados durante 1 año en el Programa Un futuro sin drogas",En Curso,2021-09-21 16:27:00,Municipalidad de Guayaquil,"Bodega N 4 del Departamento de Adquisiciones, ubicada en el Gomez Rendon e/ Noguchi y Rumichaca. Teléfonos : 2594800 ext. 2750","Funcionario Encargado: Jestin Quiroz Pluas
Email: eusquijp@guayaquil.gov.ec"
6,NIC-0560023910001-2021-40020,2021-09-16 17:25:00,COTOPAXI - PUJILI,ELABORACION DE LIBRETINES DE FORMATOS INSTITUCIONALES UTILIZADOS POR LAS DIFERENTES UNIDADES DEL CUERPO DE BOMBEROS DEL CANTON PUJILI,En Curso,2021-09-17 18:25:00,CUERPO DE BOMBEROS DEL CANTON PUJILI,AV. VELASCO IBARRA S/N BARRIO SAN SEBASTIAN,"Funcionario Encargado: VERONICA ESTEFANIA VILLALBA REINOSO
Email: bomberospujili@hotmail.com"
7,NIC-1360086920001-2021-40087,2021-09-16 17:25:00,MANABI - PORTOVIEJO,ADQUISICIÓN DEL MEDICAMENTO BICALUTAMIDA SÓLIDO ORAL DE 50 MG PARA TRATAMIENTO DE PACIENTES ONCOLÓGICOS ATENDIDOS EN EL HOSPITAL DE ESPECIALIDADES POR,En Curso,2021-09-20 17:20:00,HOSPITAL DE ESPECIALIDADES PORTOVIEJO,"Calle 15 de Abril y Av. Uruguay, Sector Las Tres Marías","Funcionario Encargado: Ing. Andrés Rodríguez
Email: andres.rodriguez@hep.gob.ec"
8,NIC-2160011760001-2021-40108,2021-09-16 17:22:00,SUCUMBIOS - CUYABENO,ADQUISICION DE MATERIALES DE CONSTRUCCIÓN DE UNA CASETA EN EL RELLENO SANITARIO DEL GAD-MC,En Curso,2021-09-17 17:25:00,GOBIERNO MUNICIPAL DE CUYABENO,"Tarapoa Barrio Las Colinas, Called Colinas 2 y 16 de abril","Funcionario Encargado: Ing. Edi Recuenco
Email: adquisicionesgadmc@gmail.com"
9,NIC-2160011760001-2021-40107,2021-09-16 17:21:00,SUCUMBIOS - CUYABENO,ADQUISICION DE OXIGENO Y ACITELENO PARA EL AREA DE SUELDA DEL GAD-MC,En Curso,2021-09-17 17:24:00,GOBIERNO MUNICIPAL DE CUYABENO,"Tarapoa Barrio Las Colinas, Called Colinas 2 y 16 de abril","Funcionario Encargado: Ing. Edi Recuenco
Email: adquisicionesgadmc@gmail.com"
