,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1865030070001-2021-40049,2021-09-16 11:00:00,TUNGURAHUA - AMBATO,ADQUISICIÓN DE CALEFACTORES PARA LAS OFICINAS DE SALUD Y SEGURIDAD OCUPACIONAL DE LA EP-EMAPA-A,En Curso,2021-09-21 11:00:00,EMPRESA PUBLICA - EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE AMBATO,AV. ANTONIO CLAVIJO E ISAÍAS SÁNCHEZ BODEGA DE LA EP-EMAPA-A,"Funcionario Encargado: ING. NANCY CECILIA PICO JIJON
Email: comprasinfima@emapa.gob.ec"
1,NIC-1960000380001-2021-40061,2021-09-16 11:00:00,ZAMORA CHINCHIPE - ZAMORA,Adquisición de kits de aseo personal para proyecto de Adulto Mayor con discapacidad,En Curso,2021-09-17 17:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ZAMORA,d,"Funcionario Encargado: Villalta Mijas Segundo Eduardo
Email: eduardo.villalta@zamora.gob.ec"
2,NIC-1768153020001-2021-40036,2021-09-16 11:00:00,PICHINCHA - QUITO,"Nivel automático electrónico precisión 1.5 mm en 1 Km de ida y vuelta, aumento 28X, Apertura del objetivo 36 mm, Poder de Resolución 3.5 y accesorios",En Curso,2021-09-17 17:00:00,"EMPRESA TURISTICA DE PICHINCHA MITAD DEL MUNDO ""EP""",AV. MANUEL CORDOVA GALARZA KM. 13/5 S/N,"Funcionario Encargado: SEBASTIÁN TUFIÑO
Email: d.tufino@mitaddelmundo.gob.ec"
3,NIC-1768150940001-2021-40035,2021-09-16 11:00:00,PICHINCHA - QUITO,Mantenimiento preventivo y correctivo de las bombas de agua de los edificios Géminis y Torrezul pertenecientes al Ministerio del Trabajo,En Curso,2021-09-17 12:00:00,MINISTERIO DEL TRABAJO,Av. República de El Salvador N34-183 y Suiza,"Funcionario Encargado: Arq. Fredy Pillalaza
Email: fredy_pillalaza@trabajo.gob.ec"
4,NIC-0160038670001-2021-40029,2021-09-16 11:00:00,AZUAY - GIRON,ADQUISICION DE ACCESORIOS Y MANTENIMIENTO DEL SISTEMA ELECTRICO DE LOS VEHICULOS DE EMERGENCIA DEL CBG,En Curso,2021-09-17 17:24:00,CUERPO DE BOMBEROS DE GIRON,JUAN VINTIMILLA Y GARCIA MORENO ESQ.,"Funcionario Encargado: CHRISTIAN REYES ALVAREZ
Email: cbomberosgiron@gmail.com"
5,NIC-1960000380001-2021-40059,2021-09-16 11:00:00,ZAMORA CHINCHIPE - ZAMORA,Adquisición de de materiales didacticos y lúdicos para proyecto Adulto Mayor con discapacidad,En Curso,2021-09-17 17:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ZAMORA,Diego de Vaca y 24 de Mayo,"Funcionario Encargado: Villalta Mijas Segundo Eduardo
Email: eduardo.villalta@zamora.gob.ec"
6,NIC-1768147720001-2021-40015,2021-09-16 11:00:00,PICHINCHA - QUITO,SERVICIO DE CONSULTA LEGAL OFF-LINE SIN NECESIDAD DE CONEXIÓN A INTERNET EN UNA RED LOCAL PARA EL CONCURSO DE OPOSICIÓN EN LA DESIGNACIÓN DE AUTORID,En Curso,2021-09-17 11:30:00,Consejo de Participación Ciudadana y Control Social,SANTA PRISCA 425,"Funcionario Encargado: LENIN PÁEZ
Email: lpaez@cpccs.gob.ec"
7,NIC-1660000330001-2021-40041,2021-09-16 11:00:00,PASTAZA - MERA,ADQUISICION DE MATERIALES DE OFICINA PARA EL AREA DE CONTABILIDAD,En Curso,2021-09-20 11:00:00,GOBIERNO MUNICIPAL DE MERA,AV. LUIS A. MARTINEZ Y SUCRE. BODEGA MUNICIPAL,"Funcionario Encargado: JIANIANO ALEXANDER SILVA HACHI
Email: recepcion_infimas@municipiomera.gob.ec"
8,NIC-0160047900001-2021-40085,2021-09-16 11:00:00,AZUAY - CUENCA,SERVICIO DE IMPRESION DE TALONARIOS,En Curso,2021-09-20 16:30:00,EMPRESA PUBLICA MUNICIPAL DE ASEO DE CUENCA EMAC - EP,AV. 3 DE NOVIEMBRE Y CALLE JUAN PABLO I,"Funcionario Encargado: JANNETH JIMENEZ / DIANA PIÑA
Email: jjimenez@emac.gob.ec / dpina@emac.gob.ec"
9,NIC-1260027930001-2021-40027,2021-09-16 11:00:00,LOS RIOS - BABAHOYO,ADQUISICION DE LEVOFLOXACINA LIQUIDO PARENTERAL 500MG/100ML,En Curso,2021-09-17 11:01:00,HOSPITAL GENERAL-BABAHOYO,AV. JUAN AGNOLETO Y BY PASS,"Funcionario Encargado: TLGO. DAVID VALDIVIEZO
Email: david.valdiviezo@iess.gob.ec"
