,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1460009320001-2021-40022,2021-09-14 14:45:00,MORONA SANTIAGO - LIMON INDANZA,ADQUISICION DE PASTILLAS,Finalizada,2021-09-16 14:40:00,Cuerpo de Bomberos Teniente Hugo Ortiz de Limón Indanza,CALLE 10 DE AGOSTO S/N Y SIMON BOLIVAR,"Funcionario Encargado: JUAN CARLOS CABRERA S
Email: bomberoslimon@yahoo.es"
1,NIC-0960000220001-2021-40079,2021-09-14 14:45:00,GUAYAS - GUAYAQUIL,SERVICIO DE REPARACIÓN Y MANTENIMIENTO DE EQUIPOS DE AIRE ACONDICIONADO EN VARIAS DEPENDENCIAS,Finalizada,2021-09-16 14:29:00,Municipalidad de Guayaquil,PALACIO MUNICIPAL 10 DE AGOSTO Y PICHINCHA,"Funcionario Encargado: BRYAN RUIZ GONZALEZ
Email: bruizg@guayaquil.gov.ec"
2,NIC-1160000160001-2021-40033,2021-09-14 14:45:00,LOJA - LOJA,"CONTRATACIÓN DEL SERVICIO DE IMPRESIÓN DE PLANOS, CONFORME AL DETALLE DE LA SOLICITUD DE COMPRA N 225-2021",Finalizada,2021-09-16 14:32:00,GOBIERNO PROVINCIAL DE LOJA,"Sucre entre José A. Eguiguren y Colón, esquina","Funcionario Encargado: Ing. Rolando Elizalde Maurad
Email: ofertasic@prefecturaloja.gob.ec"
3,NIC-1160034300001-2021-40007,2021-09-14 14:45:00,ZAMORA CHINCHIPE - PALANDA,"ADQUISICIÓN DE MATERIALES DE FERRETERÍA PARA LA ?I ETAPA-CONSTRUCCIÓN DE 20 ESTABLOS BOVINOS EN LA PARROQUIA VALLADOLID, CANTÓN PALANDA",En Curso,2021-09-20 14:45:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE VALLADOLID,Av. Amazonas entre calle Loja y San Francisco,"Funcionario Encargado: Ing. Rober Yanangómez
Email: gadsvalladolid@hotmail.com"
4,NIC-1060016930001-2021-40008,2021-09-14 14:45:00,IMBABURA - COTACACHI,Juego infantil,Finalizada,2021-09-16 14:35:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE QUIROGA,Telésforo Peñaherrera y Vacas Galindo,"Funcionario Encargado: Angela Almeida
Email: juntaparroquialquiroga@yahoo.es"
5,NIC-1760003330001-2021-40846,2021-09-14 14:45:00,PICHINCHA - PEDRO MONCAYO,"Adquisición de repuestos para la Motoniveladora Mitsubishi, No. 10-329.",Finalizada,2021-09-15 14:50:00,GOBIERNO PROVINCIAL DE PICHINCHA,"Bodega Zona 6, ubicado en el Barrio Santa Marianita campamento Ex Andrade Gutiérrez tras del Centro de Salud ""Tipo C""","Funcionario Encargado: Pilca Lanchimba Segundo Enrique
Email: spilca@pichincha.gob.ec"
6,NIC-1460009320001-2021-40021,2021-09-14 14:44:00,MORONA SANTIAGO - LIMON INDANZA,ADQUISICION DE INSUMOS BIOMEDICOS,Finalizada,2021-09-16 14:36:00,Cuerpo de Bomberos Teniente Hugo Ortiz de Limón Indanza,CALLE 10 DE AGOSTO S/N Y SIMON BOLIVAR,"Funcionario Encargado: JUAN CARLOS CABRERA S
Email: bomberoslimon@yahoo.es"
7,NIC-0460000640001-2021-40174,2021-09-14 14:40:00,CARCHI - MONTUFAR,ADQUISICIÓN DE INSUMOS MEDICOS PARA BRIGADAS DE EMERGENCIA Y ABASTECIMIENTO DE INSUMOS MÉDICOS DE BOTIQUINES DE PRIMEROS AUXILIOS DEL GAD MUNICIPAL,En Curso,2021-09-17 15:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE MONTUFAR,Sucre 03-61 y Bolivar,"Funcionario Encargado: Lic. Lorena Chiliquinga
Email: silvia.chiliquinga@gadmontufar.gob.ec"
8,NIC-1360070920001-2021-40019,2021-09-14 14:40:00,MANABI - PICHINCHA,ADQUISICIÓN DE MEDICAMENTOS POR GRUPO TERAPÉUTICO N PARA EL HOSPITAL BÁSICO DEL CANTÓN PICHINCHA,Finalizada,2021-09-15 14:41:00,Hospital Básico del Cantón Pichincha,VIA MANTA QUEVEDO KM. 1 CAMINO A VALAREZO,"Funcionario Encargado: QF. BOLIVAR GORDILLO
Email: bolivar.gordillo@hbpichincha.gob.ec"
9,NIC-1865013810001-2021-40007,2021-09-14 14:40:00,TUNGURAHUA - PATATE,"Adquisición de Mezcla Asfáltica en caliente en planta, para realizar el bacheo de 1 kilómetro en la vía Tontapí Chico, de la Parroquia Los Andes.",Finalizada,2021-09-16 13:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LOS ANDES,LOS ANDES CENTRO FRENTE A LA TENENCIA POLÍTICA,"Funcionario Encargado: Ing. MIRYAN ROJANO CHINACHI
Email: parroquia_losandes@yahoo.com"
