,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0960000220001-2021-40082,2021-09-14 16:49:00,GUAYAS - GUAYAQUIL,ADQUISICION DE 500 UNIDADES DE CLONIXINATO DE LISINA + PROPINOX INYECTABLE PARA EL PLAN MAS SALUD,Finalizada,2021-09-16 15:49:00,Municipalidad de Guayaquil,"BODEGA N 4, UBICADA EN GÓMEZ RENDON # E/ NOGUCHI Y RUMICHACA. TELÉFONOS : 2594800 EXT. 2750","Funcionario Encargado: Jestin Quiroz Pluas
Email: eusquijp@guayaquil.gov.ec"
1,NIC-1460017180001-2021-40011,2021-09-14 16:48:00,MORONA SANTIAGO - SANTIAGO,EVENTO DE ENTREGA DE LA RETROEXCAVADORA A LA COMUNIDAD,Finalizada,2021-09-15 16:50:00,JUNTA PARROQUIAL DE SAN LUIS DEL ACHO,"Parroquia: SAN LUIS DE EL ACHO CAB. EN EL ACHO Referencia ubicacion: A UNA CUADRA Y MEDIA DE LA MULTICANCHA, JUNTO A LA ENTRADA AL GAD","Funcionario Encargado: CHUNGATA ZAGAL DIANA MARCELA
Email: jpsanluisdelacho@gmail.com"
2,NIC-0960000650001-2021-40181,2021-09-14 16:45:00,GUAYAS - EL TRIUNFO,CONTRATACIÓN DE LOS SERVICIOS DE EMPASTE DE LIBROS DEL REGISTRADOR DE LA PROPIEDAD Y MERCANTIL DEL CANTÓN EL TRIUNFO,Finalizada,2021-09-15 16:50:00,MUNICIPIO DEL CANTON EL TRIUNFO,AV. 8 DE ABRIL Y ASSAD BUCARAM,"Funcionario Encargado: ING. ROSALVA CARRIEL
Email: compraspublicastriunfo@gmail.com"
3,NIC-0160001240001-2021-40179,2021-09-14 16:45:00,AZUAY - CUENCA,Adquisición de insumos y reactivos para el proyecto Innovación de sistemas de tratamiento,En Curso,2021-09-21 18:00:00,UNIVERSIDAD DE CUENCA,Av. 12 de Abril y Agustín Cueva,"Funcionario Encargado: Fernanda Crespo Calle
Email: fernanda.crespo@ucuenca.edu.ec"
4,NIC-0160012440001-2021-40087,2021-09-14 16:45:00,AZUAY - CUENCA,ADQUISICIÓN DE MATERIAL DE OFICINA PARA USO DEL PERSONAL DEL BCBVC,Finalizada,2021-09-15 17:40:00,Benemérito Cuerpo de Bomberos Voluntarios de Cuenca,AV. 27 DE FEBRERO Y ROBERTO CRESPO,"Funcionario Encargado: Ing. María José Tello
Email: proformasinfima@bomberos.gob.ec"
5,NIC-0760000930001-2021-40099,2021-09-14 16:45:00,EL ORO - PORTOVELO,materiales de ferreteria,En Curso,2021-09-17 16:37:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PORTOVELO,Calle Gonzalo Diaz y avda el artesano diagonal a la iglesia del consuelo,"Funcionario Encargado: Ing Luis Bravo
Email: compraspublicasportovelo@outlook.es"
6,NIC-1790932966001-2021-40277,2021-09-14 16:45:00,PICHINCHA - RUMIÑAHUI,ADQUISICIÓN DE PLASTISOL,Finalizada,2021-09-16 16:45:00,FAME S.A.,Av. Gral Rumiñahui 3976 y Ambato,"Funcionario Encargado: Mariela Naranjo
Email: mnaranjo@fame.ec"
7,NIC-1660000170001-2021-40233,2021-09-14 16:44:00,PASTAZA - PASTAZA,?ADQUISICIÓN DE MATERIALES DE CONSTRUCCIÓN PARA EL PRIMER TALLER DE CAPACITACIÓN EN CONSTRUCCIÓN SOSTENIBLE CON BAMBÚ EN LA PROVINCIA DE PASTAZA?.,En Curso,2021-09-17 10:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE PASTAZA,FRANCISCO DE ORELLANA 739 Y 27 DE FEBRERO,"Funcionario Encargado: MARTHA CECILIA LARA MECIAS
Email: martha.lara@pastaza.gob.ec proveeduria@pastaza.go"
8,NIC-1768164140001-2021-40045,2021-09-14 16:44:00,PICHINCHA - RUMIÑAHUI,"Servicio de mantenimiento de centrales de alarmas, detección contra incendios y puertas de emergencia de los laboratorios del IASA 1.",Finalizada,2021-09-16 16:45:00,CARRERA DE INGENIERIA AGROPECUARIA IASA I - ESPE,IASA PAYLONES VIA ENKADOR,"Funcionario Encargado: CBOP. CUENCA FRANCO
Email: frcuenca1@espe.edu.ec"
9,NIC-0360000580001-2021-40162,2021-09-14 16:43:00,CAÑAR - CAÑAR,ADQUISICION DE REPUESTO PARA MAQUINARIA TRACTOR CATERPILLAR #2 TIEMPO DE ENTREGA:INMEDIATO,Finalizada,2021-09-15 16:45:00,GOBIERNO AUTONOMO DESCENTRALIZADO INTERCULTURAL DEL CANTON CAÑAR,CALLE 5 DE JUNIO 1-25 Y ELOY ALFARO,"Funcionario Encargado: ROLANDO HUGO VERDUGO
Email: rolando.hugo@canar.gob.ec"
