,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0560015220001-2021-40011,2021-09-16 13:30:00,COTOPAXI - LATACUNGA,FRENOS,En Curso,2021-09-24 13:30:00,DIRECCION DISTRITAL 05D01 LATACUNGA-COTOPAXI-MTOP,GABRIELA MISTRAL Y SANCHEZ DE ORELLANA,"Funcionario Encargado: ING .MARCO KAROLYS
Email: karmotors@hotmail.com"
1,NIC-1760013210001-2021-40144,2021-09-16 13:30:00,COTOPAXI - LA MANA,SERVICIO DE DESMONTAJE TRASLADO Y REINSTALACIÓN DE EQUIPO UPS – LA MANÁ,En Curso,2021-09-17 16:30:00,SERVICIO DE RENTAS INTERNAS,19 de Mayo y los Álamos esquina,"Funcionario Encargado: Oscar Jara
Email: oojara@sri.gob.ec"
2,NIC-1768153530001-2021-40202,2021-09-16 13:29:00,SANTO DOMINGO DE LOS TSACHILAS - SANTO DOMINGO,SERVICIO DE RECUPERACION DE PRODUCTO PARA EVACUAR LA TUBERÍA A REPARAR - IC-EPP-2020993-21,En Curso,2021-09-20 16:45:00,Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR,"Km 91/2 Vía Santa Domingo - Aloag, márgen izquierdo. Poliducto E-SD-Q-M","Funcionario Encargado: WILLIAM XAVIER YAGUAL GONZALEZ
Email: william.yagual2@eppetroecuador.ec"
3,NIC-0160017400001-2021-40517,2021-09-16 13:25:00,AZUAY - CUENCA,CATETERES HEMODINAMIA,En Curso,2021-09-20 12:30:00,HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA,CALLE JOSE CARRASCO ARTEAGA Y POPAYAN HOSPITAL JOSE CARRASCO ARTEAGA,"Funcionario Encargado: LIC. EULALIA LAZO SEMINARIO
Email: eulalia.lazo@iess.gob.ec"
4,NIC-1260005960001-2021-40008,2021-09-16 13:25:00,LOS RIOS - VINCES,ADQUISICIÓN DE COMBUSTIBLE PARA USO DEL HOSPITAL NICOLAS COTTO INFANTE,En Curso,2021-09-20 16:30:00,HOSPITAL NICOLAS COTTO INFANTE,SUCRE Y 24 DE MAYO,"Funcionario Encargado: Sr. Marcos Mendoza España
Email: amendozaeczs5@gmail.com"
5,NIC-2260017270001-2021-40039,2021-09-16 13:21:00,ORELLANA - LA JOYA DE LOS SACHAS,"ADQUISICIÓN DE INSUMOS DE BIOSEGURIDAD PARA EL PERSONAL TÉCNICO DE TRABAJO, PERSONAS CON DISCAPACIDAD, NIÑOS, NIÑAS, ADOLESCENTES, DE LOS PROYECTOS: E",En Curso,2021-09-20 14:21:00,CENTRO DE ASISTENCIA SOCIAL INTEGRAL PARA LOS GRUPOS DE ATENCION PRIORITARIA LA JOYA DE LOS SACHAS,CALLE B S/N DOLORES MONGE ANTIGUO PATRONATO,"Funcionario Encargado: ING. NATALIA ALBARRASIN MADRIL
Email: compraspublicascasigap@gmail.com"
6,NIC-1360053400001-2021-40015,2021-09-16 13:20:00,MANABI - SUCRE,ADQUISICIÓN DE MEDICAMENTO CEFALEXINA PARA EL II SEMESTRE,En Curso,2021-09-17 13:21:00,CENTRO DE SALUD C-MATERNO INFANTIL Y EMERGENCIA-BAHIA DE CARAQUEZ,LEONIDAS PLAZA CALLES JUAN CHAVEZ MEZA Y EFRAIN CENTENO JUNTO A LA LIGA CANTONAL SUCRE IESS BAHÍA DE CARÁQUEZ - EL PLAZO DE ENTREGA SERÁ DE 3 DÍAS CONTADOS DESDE LA SUSCRIPCIÓN DE LA ORDEN,"Funcionario Encargado: MARIA ROLDAN
Email: maria.roldan@iess.gob.ec"
7,NIC-1768013010001-2021-40024,2021-09-16 13:20:00,PICHINCHA - QUITO,"CONTRATACIÓN DEL SERVICIO DE ARRIENDO DE PARQUEADERO, PARA USO DEL BUS MERCEDES BENZ DE PLACAS XEA-1813 PERTENECIENTE A LA DIRACE DEL RECORRIDO NORTE",En Curso,2021-09-17 16:33:00,DIRECCION DE LA ADMINISTRACION CENTRAL,E2 LA EXPOSICION S4-71 Y VELA,"Funcionario Encargado: Pablo Silva Calvache
Email: cpdirace2021@hotmail.com"
8,NIC-1560513810001-2021-40010,2021-09-16 13:20:00,NAPO - TENA,CONTRATACION DE POLIZAS DE FIDELIDAD DEL PERIODO 2021-2022,En Curso,2021-09-17 13:25:00,EMPRESA PUBLICA DE DESARROLLO Y CONSTRUCCIONES DEL GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE NAPÒ EP-EMPRODECO,CALLE AUGUSTO RUEDA Y 12 DE FEBRERO - INSTALACION DE LA FOIN,"Funcionario Encargado: MIRYAN YADIRA ALVARADO PAUCHI
Email: talentohumano.emprodeco@napo.gob.ec"
9,NIC-1360053400001-2021-40014,2021-09-16 13:15:00,MANABI - SUCRE,ADQUISICIÓN DE MEDICAMENTOS SISTEMA GENITOURINARIO Y HORMONAS PARA EL II SEMESTRE,En Curso,2021-09-17 13:17:00,CENTRO DE SALUD C-MATERNO INFANTIL Y EMERGENCIA-BAHIA DE CARAQUEZ,LEONIDAS PLAZA CALLES JUAN CHAVEZ MEZA Y EFRAIN CENTENO JUNTO A LA LIGA CANTONAL SUCRE IESS BAHÍA DE CARÁQUEZ - EL PLAZO DE ENTREGA SERÁ DE 3 DÍAS CONTADOS DESDE LA SUSCRIPCIÓN DE LA ORDEN,"Funcionario Encargado: MARIA ROLDAN
Email: maria.roldan@iess.gob.ec"
