,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768033550001-2021-40133,2021-09-16 12:59:00,PICHINCHA - QUITO,DEL MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE SEIS 6 MAQUINAS DE ANESTESIA MARCA DRAGER INCLUIDO KIT DE MANTENIMIENTO DEL HOSPITAL PROVINCIAL GENERAL,En Curso,2021-09-17 13:00:00,HOSPITAL PROVINCIAL GENERAL PABLO ARTURO SUAREZ,Angel Ludeña Oe52-61 y Machala,"Funcionario Encargado: Evelyn Caranqui
Email: evelyn.caranqui@hpas.gob.ec"
1,NIC-1660000170001-2021-40239,2021-09-16 12:59:00,PASTAZA - PASTAZA,"?SERVICIO ""CONTRATACIÓN DEL SERVICIODE ORGANIZACIÓN, COORDINACIÓN Y EJECUCIÓN DE LAS EFEMÉRIDES DE LAS PARROQUIAS EL TRIUNFO Y SHELL DE LA PROVINCIA D",En Curso,2021-09-17 13:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE PASTAZA,FRANCISCO DE ORELLANA 739 Y 27 DE FEBRERO,"Funcionario Encargado: MARTHA CECILIA LARA MECIAS
Email: martha.lara@pastaza.gob.ec proveeduria@pastaza.go"
2,NIC-0391002584001-2021-40024,2021-09-16 12:58:00,CAÑAR - AZOGUES,ADQUISICIÓN DE IMPLEMENTACION DEPORTIVA PARA ATLETISTMO Y GIMNACIA ARTISTICA DE LA FEDERACION DEPORTIVA DEL CAÑAR,En Curso,2021-09-20 17:00:00,FEDERACION DEPORTIVA PROVINCIAL DEL CAÑAR,Ciudadela Méndez S/N en la Avenida 16 de abril junto a las canchas de tenis.,"Funcionario Encargado: ING. SUSANA CORDOVA - LCDO. CESAR CAMPOVERDE
Email: scordovafedecanar@gmail.com - dtmfdc2020@gmail.com"
3,NIC-0160000190001-2021-40584,2021-09-16 12:57:00,AZUAY - CUENCA,servicios varios,En Curso,2021-09-17 12:59:00,Gobierno Provincial del Azuay,Av. Max Uhle frente a la Empresa Eléctrica,"Funcionario Encargado: Diego Valencia A.
Email: dvalencia@azuay.gob.ec"
4,NIC-1768046450001-2021-40888,2021-09-16 12:57:00,PICHINCHA - QUITO,GOLIMUMABLIQUIDO PARENTERAL 50 mg,En Curso,2021-09-17 13:00:00,HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN,18 de Septiembre y Ayacucho,"Funcionario Encargado: Henry Alfonso Salazar Rivadeneira Face Preparatoria
Email: henry.salazar@iess.gob.ec"
5,NIC-1768108310001-2021-40063,2021-09-16 12:56:00,PICHINCHA - QUITO,ADQUISICION DE IMPRESORA DE TINTA CONTINUA,En Curso,2021-09-20 12:56:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE POMASQUI,CALLE BOLIVAR E2-15 Y 24 DE MAYO,"Funcionario Encargado: AB. JAQUELINE CASTRO
Email: tesoreria@pomasqui.gob.ec"
6,NIC-1160024180001-2021-40057,2021-09-16 12:56:00,LOJA - ESPINDOLA,Dotación de material a las instituciones en el convenio con Ecua Zuiza- Gad Provincial y Gad Municipal,En Curso,2021-09-17 16:56:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA EL AIRO,ERNESTO CELI ROMAN S/N y AV. EL AIRO,"Funcionario Encargado: ILVAR ARCANGEL BERMEO JIMENEZ
Email: elairo@hotmail.es"
7,NIC-1768022190001-2021-40145,2021-09-16 12:56:00,PICHINCHA - QUITO,"ACIDO FOLICO 5 MG SOLIDO ORAL, Doc. requerida:Reg. Sanitario, BPM, BPADT, Per. de Funcionamiento, Fijación de precios y Cert.distri",En Curso,2021-09-20 09:33:00,ISSFA,Calle Jorge Drom N37-125 y José Villalengua.,"Funcionario Encargado: Angelica Romero
Email: aromero@issfa.mil.ec"
8,NIC-1560500750001-2021-40087,2021-09-16 12:55:00,NAPO - QUIJOS,"COMPRA E INSTALACIÓN DE UN AIRE ACONDICIONADO AC 18000 BTU/1PH,60HZ, GAS REFRIGERANTE R410 ECOLÓGICO PARA EL ÁREA DE RAYOS X DEL HOSPITAL BÁSICO DE BA",En Curso,2021-09-21 12:55:00,DIRECCION DISTRITAL 15D02 - EL CHACO - QUIJOS - SALUD,Calle 12 de Febrero y Batallón Chimborazo,"Funcionario Encargado: Alexandra Paola Basantes Guala
Email: alex1994paolaa@gmail.com"
9,NIC-1768033550001-2021-40132,2021-09-16 12:55:00,PICHINCHA - QUITO,ADQUISICIÓN DE ?NUEVE 9 LÁMPARAS DE XENÓN MARCA FUJINON DE 300 W PARA FUENTE DE LUZ MARCA FUJINON DEL SERVICIO DE ENDOSCOPIA DEL HOSPITAL PROVINCIAL,En Curso,2021-09-17 12:59:00,HOSPITAL PROVINCIAL GENERAL PABLO ARTURO SUAREZ,Angel Ludeña Oe52-61 y Machala,"Funcionario Encargado: Evelyn Caranqui
Email: evelyn.caranqui@hpas.gob.ec"
