,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768077250001-2021-40007,2021-09-17 16:00:00,PICHINCHA - PEDRO VICENTE MALDONADO,ADQUISICIÓN DE DOS TELEFONOS DE ESCRITORIO,En Curso,2021-09-21 17:00:00,CUERPO DE BOMBEROS DEL GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON PEDRO VICENTE MALDONADO,BY PASS 1 Y MARGEN DERECHO FRENTE A LA UNIDAD EDUCATIVA VICENTE ANDA AGUIRRE,"Funcionario Encargado: ELENA GUZMÁN
Email: compras@bpvm.gob.ec"
1,NIC-1768164730001-2021-40038,2021-09-17 16:00:00,PICHINCHA - QUITO,Adquisición de alcohol etílico,En Curso,2021-09-22 16:00:00,SUPERINTENDENCIA DE ECONOMIA POPULAR Y SOLIDARIA,Av. Río Amazonas N32-87 y La Granja,"Funcionario Encargado: KARINA BEDON
Email: karina.bedon@seps.com.ec"
2,NIC-1768007040001-2021-40100,2021-09-17 16:00:00,PICHINCHA - QUITO,Adquisición de insumos químicos para la Piscina,En Curso,2021-09-24 15:50:00,CUERPO DE INGENIEROS DEL EJERCITO,AV. RODIGO DE CHÁVEZ Oe4-19 y JACINTO COLLAHUAZO,"Funcionario Encargado: TCRN. JUAN CARLOS ALMEIDA
Email: mmorales@cee.gob.ec wogamboah@cee.gob.ec"
3,NIC-1768000700001-2021-40029,2021-09-17 16:00:00,COTOPAXI - LATACUNGA,ADQUISICION DE DISPOSITIVOS MEDICOS DE USO GENERAL PARA EL DISPENSARIO MEDICO DE LA 9 BFE PATRIA,En Curso,2021-09-22 15:50:00,Brigada de Fuerzas Especiales No 9 Patria,"Panamericana Norte Km 12 vía Latacunga - Quito, Brigada de Fuerzas Especiales No. 9","Funcionario Encargado: SARGENTO SIZA AMAGUAY FREDY BLADIMIR
Email: cg9_bfe@hotmail.com"
4,NIC-1760003410001-2021-40496,2021-09-17 16:00:00,PICHINCHA - QUITO,ADQUISICIÓN DE EQUIPAMIENTO E INSTALACIÓN DEL MISMO PARA ADECUAR EL VEHÍCULO OPERATIVO DEL GRUPO DE ACCIÓN TÁCTICA Y RESCATE DEL CACMQ.,En Curso,2021-09-22 16:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO,Cuartel del Cuerpo de Agentes de Control Metropolitano Quito oficinas del Grupo del Grupo de Acción Táctica y Rescate Patios de trasportes.,"Funcionario Encargado: Paul Mauricio Montenegro Alvares
Email: gatrescate.cacmq@quito.gob.ec"
5,NIC-0660801020001-2021-40026,2021-09-17 16:00:00,CHIMBORAZO - ALAUSI,ADQUISICION DE REACTIVOS Y DISPOSITIVOS MÉDICOS PARA LABORATORIO CLÍNICO,En Curso,2021-09-21 16:00:00,HOSPITAL BASICO ALAUSI,PABLO JOSE DAVILA Y GUIDO CATTANI,"Funcionario Encargado: LCDA. ROSA RAMOS
Email: compraspublicashba@hotmail.com"
6,NIC-0960000490001-2021-40036,2021-09-17 16:00:00,GUAYAS - DAULE,ADQUISICIÓN DE BANDERAS DEL ECUADOR Y DEL CANTÓN DAULE DE DIFERENTES MEDIDAS PARA QUE SEAN IZADAS EN DEPENDENCIAS MUNICIPALES,En Curso,2021-09-22 14:31:00,GOBIERNO AUTONOMO DESCENTRALIZADO ILUSTRE MUNICIPALIDAD DEL CANTON DAULE,Padre Aguirre 703 y sucre esquina,"Funcionario Encargado: Ariana Muentes
Email: ariana.muentes@daule.gob.ec"
7,NIC-0968503790001-2021-40134,2021-09-17 15:59:00,GUAYAS - GUAYAQUIL,MEDICAMENTOS,En Curso,2021-09-20 16:00:00,HOSPITAL DEL NIÑO FY,AV. QUITO Y GOMEZ RENDON,"Funcionario Encargado: CPA. JESSICA ALDAZ IBAÑEZ
Email: jessicaaldazhfib@gmail.com"
8,NIC-1060013320001-2021-40023,2021-09-17 15:58:00,IMBABURA - ANTONIO ANTE,Adquisición de insumos de bioseguridad para los usuarios del proyecto de Discapacidad,En Curso,2021-09-20 17:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SAN JOSE DE CHALTURA,Obispo Mosquera y Abdón Calderón,"Funcionario Encargado: Tnlgo. Darío Pomasqui
Email: proyectossocialeschaltura@gmail.com"
9,NIC-1768117060001-2021-40004,2021-09-17 15:56:00,SANTO DOMINGO DE LOS TSACHILAS - SANTO DOMINGO,ADQUISICION DE MATERIAL PARA EL PROYECTO DE FORTALECIMIENTO DE LOS SITEMAS DE AGUA DE LOS RECINTOS A TRAVES DE COGESTION,En Curso,2021-09-20 10:37:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL ALLURIQUIN,"ALLURIQUIN, VIA SANTO DOMINGO-ALOAG KM. 24","Funcionario Encargado: JEANNETH VINUEZA
Email: jeannethvinueza@gmail.com"
