,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768041140001-2021-40049,2021-09-14 08:40:00,PICHINCHA - QUITO,SERVICIO DE RASTREO SATELITAL DE VEHÍCULOS A NIVEL NACIONAL,Finalizada,2021-09-16 08:41:00,SECAP ADMINISTRACION CENTRAL,Jose Arizaga e 3 -24 Londres Edificio del SECAP,"Funcionario Encargado: SAÚL CUEVA
Email: j.cueva@secap.gob.ec"
1,NIC-1160016910001-2021-40002,2021-09-14 08:40:00,LOJA - CATAMAYO,PÒLIZA FIDELIDAD PÙBLICA TIPO BLANKET,Finalizada,2021-09-16 08:35:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE ZAMBI,ZAMBI,"Funcionario Encargado: EDGAR CORREA
Email: edgarcorrea6503@gmail.com"
2,NIC-1768100170001-2021-40026,2021-09-14 08:39:00,PICHINCHA - QUITO,BANDEJA DE DESINFECCION CON ALFOMBRA DE ALTO TRAFICO DE 40 CM POR 50 CM,Finalizada,2021-09-15 16:39:00,Junta Parroquial de Pifo,Francisco de Orellana SN e Ignacio Fernández,"Funcionario Encargado: Lic. Marcela Ligña
Email: eligna-1992@hotmail.es"
3,NIC-1768188830001-2021-40188,2021-09-14 08:38:00,EL ORO - MACHALA,ADQUISICION DE COMBUSTIBLE DIESEL PARA LA UNIDAD DE SANIDAD ANIMAL,Finalizada,2021-09-16 08:38:00,AGENCIA DE REGULACIÓN Y CONTROL FITO Y ZOOSANITARIO,BUENAVISTA 3007 ENTRE ARIZAGA Y MANUEL SERRANO,"Funcionario Encargado: MVZ. JOSE MOROCHO NIVELO
Email: jose.morocho@agrocalidad.gob.ec"
4,NIC-1260007150001-2021-40005,2021-09-14 08:38:00,LOS RIOS - BABAHOYO,ADQUISICIÓN DE BOLSAS PLÁSTICAS PARA BASURA PARA LAS DIFERENTES UNIDADES JUDICIALES Y ADMINISTRATIVAS DEL CONSEJO DE LA JUDICATURA LOS RÍOS,Finalizada,2021-09-16 08:38:00,DIRECCION PROVINCIAL DEL CONSEJO DE LA JUDICATURA LOS RIOS,AV. 5 DE JUNIO ENTRE ABDON CALDERON Y 27 DE MAYO,"Funcionario Encargado: JAVIER PIN CABEZAS
Email: JAVIER.PIN@FUNCIONJUDICIAL.GOB.EC"
5,NIC-2160011760001-2021-40101,2021-09-14 08:36:00,SUCUMBIOS - CUYABENO,ELABORACIÓN DE 200 BLOCKS DE BOLETINES DIARIOS DE LOS VALORES EXIGIBLES,Finalizada,2021-09-15 08:41:00,GOBIERNO MUNICIPAL DE CUYABENO,"Tarapoa Barrio Las Colinas, Called Colinas 2 y 16 de abril","Funcionario Encargado: Ing. Susana Torres
Email: adquisicionesgadmc@gmail.com"
6,NIC-1060018630001-2021-40034,2021-09-14 08:31:00,IMBABURA - OTAVALO,SERVICIO DE TRANSPORTE PÚBLICO,Finalizada,2021-09-16 12:31:00,JUNTA PARROQUIAL MIGUEL EGAS,"Peguche, barrio Atahualpa calle Corazas vía a la Hostal Aya Huma","Funcionario Encargado: Ñusta Lema
Email: jpmiguelegas@yahoo.es"
7,NIC-1768153530001-2021-40195,2021-09-14 08:30:00,PICHINCHA - QUITO,ADQUISICION DE BATERÍAS PARA EQUIPO MÓVIL DEL DEPARTAMENTO DE RESTAURACIÓN AMBIENTAL DE EP PETROECUADOR,Finalizada,2021-09-17 09:00:00,Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR,"Bodega Terminal Beaterio, Sector Beaterio, Av. Islas Malvinas y Turubamba. Quito","Funcionario Encargado: Mayra C. Tello B.
Email: proveedores.em@eppetroecuador.ec"
8,NIC-1768012120001-2021-40008,2021-09-14 08:30:00,MANABI - JARAMIJO,ADQUISICIÓN DE EQUIPOS INFORMÁTICOS PARA LA BASE NAVAL DE JARAMIJÓ Y DEL BATALLÓN DE INFANTERÍA DE MARINA NUMERO 21 JARAMIJÓ,Finalizada,2021-09-15 09:00:00,BASE NAVAL JARAMIJO,KILOMETRO 3 1/2 VÍA MANTA ROCAFUERTE.,"Funcionario Encargado: CBOP AB CRUZ INGRID
Email: ucpbasjar@gmail.com"
9,NIC-2160011760001-2021-40100,2021-09-14 08:30:00,SUCUMBIOS - CUYABENO,ADQUISICION DE MATERIALES DE CONSTRUCCIÓN DE UNA CASETA EN EL RELLENO SANITARIO DEL GAD-MC,Finalizada,2021-09-15 08:36:00,GOBIERNO MUNICIPAL DE CUYABENO,"Tarapoa Barrio Las Colinas, Called Colinas 2 y 16 de abril","Funcionario Encargado: Ing. Edison Huanca
Email: adquisicionesgadmc@gmail.com"
