,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0360019680001-2021-40011,2021-09-10 18:40:00,CAÑAR - CAÑAR,ADQUISICION DE REPUESTOS,Finalizada,2021-09-14 18:40:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE VENTURA,CALLE ELOY ALFARO,"Funcionario Encargado: Ing. Ana Neira Lopez
Email: gadventura@hotmail.com"
1,NIC-0968604040001-2021-40149,2021-09-10 18:30:00,GUAYAS - GUAYAQUIL,acetilcisteina,Finalizada,2021-09-13 18:31:00,HOSPITAL UNIVERSITARIO DE GUAYAQUIL,AV. PERIMETRAL KM 23 JUNTO AL MERCADO DE TRANSFERENCIA DE VIVERES,"Funcionario Encargado: ING. MONICA CALDERON
Email: hugcompraspublicas@gmail.com"
2,NIC-1860000990001-2021-40075,2021-09-10 18:30:00,TUNGURAHUA - MOCHA,ADQUISICIÓN DE MATERIALES VARIOS PARA SISTEMA DE RIEGO ESTADIO PINGUILÍ LAS LAJAS CANTÓN MOCHA,Finalizada,2021-09-15 17:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE MOCHA,ALONSO RUIZ 1-40 Y AV. EL REY,"Funcionario Encargado: ING. MARLENE LÓPEZ L.
Email: analistacompraspublicas@municipiomocha.gob.ec"
3,NIC-0960006180001-2021-40040,2021-09-10 18:30:00,GUAYAS - NOBOL,JORNADA INTEGRAL DE LOS CENTROS DE DESARROLLO INFANTIL CDI DEL CANTON NOBOL LOGISTICA,Finalizada,2021-09-13 17:30:00,Gobierno Autónomo del Cantón Nobol,Av. Rio Amazonas y Angel Maria Villegas,"Funcionario Encargado: Kenia Mantuano Barzola
Email: compraspublicas@nobol.gob.ec"
4,NIC-1560002480001-2021-40122,2021-09-10 18:25:00,ORELLANA - FRANCISCO DE ORELLANA,ADQUISICIÓN DE TRES MEDIDORES DE PH TDS CONDUCTIVIDAD ELÉCTRICA BAJA PARA E PROYECTO DE FORTALECIMIENTO A LA PRODUCCIÓN PISCÍCOLA,Finalizada,2021-09-13 10:21:00,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE ORELLANA,Av. 9 de octubre entre Dayuma y cesar Andy,"Funcionario Encargado: AGUINDA SANCHEZ EDISON JOSE
Email: eaguinda@gporellana.gob.ec"
5,NIC-0690000512001-2021-40043,2021-09-10 18:15:00,CHIMBORAZO - RIOBAMBA,LOGÍSTICA DE EVENTO PRESIDENCIAL Y MINISTERIAL POR ASIGNACIÓN DE RECURSOS PARA LA EJECUCIÓN DE OBRAS ELÉCTRICAS EN LA PROVINCIA DE CHIMBORAZO,Finalizada,2021-09-13 13:30:00,EMPRESA ELECTRICA RIOBAMBA S.A.,SE COORDINARA CON EL ADMINISTRADOR DEL SERVICIO,"Funcionario Encargado: Adela Barrionuevo
Email: mbarrionuevo@eersa.com.ec"
6,NIC-0968524440001-2021-40007,2021-09-10 18:15:00,GUAYAS - GUAYAQUIL,POLIZAS DE SEGURO DE FIDELIDAD TIPO BLANKET QUE CAUCIONAN A TODOS LOS SUJETOS DE LA CCENG QUE EJERZAN FUNCIONES OBLIGADAS A RENDIR CAUCION,Finalizada,2021-09-13 18:45:00,"Casa de la Cultura Ecuatoriana ""Benjamín Carrión"", Núcleo del Guayas",Av. 9 de octubre 1200 entre Pedro Moncayo y Av. Quito,"Funcionario Encargado: Econ. Ivette Falcones C.
Email: genesis.falcones@casadelacultura.gob.ec"
7,NIC-1760003410001-2021-40478,2021-09-10 18:15:00,PICHINCHA - QUITO,ADQUISICIÓN DE ACCESORIOS E INSUMOS DE BIOSEGURIDAD PARA 11 INSTITUCIONES EDUCATIVAS MUNICIPALES NO ENTES CONTABLES – NO CATALOGADOS,Finalizada,2021-09-13 18:15:00,GOBIERNO AUTONOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO,MEJIA Oe2-66 y GUAYAQUIL,"Funcionario Encargado: LUIS ENRIQUE DIAZ VELASTEGUI
Email: luis.diaz@quito.gob.ec"
8,NIC-2060018360001-2021-40016,2021-09-10 18:04:00,GALAPAGOS - SAN CRISTOBAL,"RECARGAS DE OXIGENO MEDICINAL PRESENTACION DE 1,2,3 METROS CUBICOS PARA EL TRANSLADOS INTERISLAS Y HACIA EL CONTINENTE PARA EL HOSPITAL OSKAR JANDL",Finalizada,2021-09-14 11:44:00,HOSPITAL OSKAR JANDL,AV.JUAN PABLO II Y JAIME ROLDOS AGUILERA,"Funcionario Encargado: ANA TITUAÑA
Email: ana.tituana@hoj.gob.ec"
9,NIC-1960144460001-2021-40030,2021-09-10 18:01:00,ZAMORA CHINCHIPE - CHINCHIPE,ADQUISICIÓN DE DISPOSITIVOS MÉDICOS PARA EL ÁREA DE LABORATORIO CLÍNICO DEL CENTRO DE SALUD A ZUMBA,Finalizada,2021-09-13 17:00:00,CENTRO DE SALUD A-ZUMBA,AV DEL COLEGIO Y 12 DE FEBRERO,"Funcionario Encargado: ING CARMEN GARCIA ALBA
Email: carmen.garciaa@iess.gob.ec"
