,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0960005880001-2021-40045,2021-09-17 17:56:00,GUAYAS - SALITRE,ADQUISICION DE KIT DE ALIMENTOS PARA ASISTENCIA HUMANITARIA,En Curso,2021-09-27 08:56:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SALITRE,JUAN MONTALVO S/N ENTRE SUCRE Y BOLIVAR,"Funcionario Encargado: ANGIE BAJAÑA LEÓN
Email: angie.bajana@salitre.gob.ec"
1,NIC-1460015130001-2021-40044,2021-09-17 17:51:00,MORONA SANTIAGO - MORONA,PRENDAS DE PROTECCION PARA LAS EDUCADORAS DEL CDI CONVENIO MIES 2021,En Curso,2021-09-20 10:31:00,Junta Parroquial de General Proaño,"VIA A GUAMOTE, AV 2 DE ABRIL Y JULIO NOGUERA, JUNTO AL COLISEO PARROQUIAL","Funcionario Encargado: Jessica Ramos
Email: gadgeneralproano@gmail.com"
2,NIC-1768034790001-2021-40474,2021-09-17 17:50:00,PICHINCHA - QUITO,"ADQUISICIÒN DE SET DE CATETER PARA DIALISIS PERITONEAL, RECTO, NEONATAL, 18 CM",En Curso,2021-09-21 17:44:00,Hospital Gíneco Obstétrico Isidro Ayora,AV. GRAN COLOMBIA N14-66 Y SODIRO,"Funcionario Encargado: ING. NANCY VILLACIS AGUIRRE
Email: nancy.villacis@hgoia.gob.ec"
3,NIC-0968563690001-2021-40032,2021-09-17 17:46:00,SANTA ELENA - SANTA ELENA,"SERVICIO DE ADECUACION Y MANTENIMIENTO DE AREAS DE CDI ATAHUALPA, DE ACUERDO A CONVENIO GAD ATAHUALPA-MIES",En Curso,2021-09-20 11:02:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE ATAHUALPA,"Barrio 10 de Agosto, Calle 5 de Noviembre y Bolívar Panchana","Funcionario Encargado: ELINA GONZALEZ SALINAS
Email: secretariojpa@hotmail.com"
4,NIC-1768152800001-2021-40449,2021-09-17 17:46:00,SANTO DOMINGO DE LOS TSACHILAS - SANTO DOMINGO,HTP: ADQUISICIÓN DE UN SERVIDOR PARA ALMACENAMIENTO DE LA INFORMACIÓN DE LOS SCADA DE LAS CENTRALES Y SUBESTACIÓN DEL PROYECTO HIDROELCTRICO TOACHI,En Curso,2021-09-21 17:25:00,CORPORACION ELECTRICA DEL ECUADOR CELEC EP.,Campamento La Palma del Proyecto Hidroeléctrico Toachi Pilaton ubicado en el km 70 de la vía a Aloag - Santo Domingo sector La Palma a 1200 metros de la vía principal,"Funcionario Encargado: Lenin Salazar
Email: lenin.salazar@celec.gob.ec"
5,NIC-1768113150001-2021-40054,2021-09-17 17:45:00,PICHINCHA - QUITO,COMPRA DE MATERIALES,En Curso,2021-09-20 17:45:00,CENTRO DE ESPECIALIDADES SUR OCCIDENTAL,ANTONIO JOSE DE SUCRE 1127 Y HERNANDO PRADO,"Funcionario Encargado: ING. GLADYS APOLO
Email: caasuroccidental@iess.gob.ec"
6,NIC-0760005810001-2021-40061,2021-09-17 17:45:00,EL ORO - ARENILLAS,ADQUISICIÓN DE COLCHONES -COLCHONETAS DE USO HOSPITALARIO PARA EL HOSPITAL BÁSICO MARÍA LORENA SERRANO,En Curso,2021-09-21 12:00:00,HOSPITAL BASICO MARIA LORENA SERRANO,PANAMERICAN SUR ENTRE CARCHI Y 9 DE MAYO,"Funcionario Encargado: ING PATRICIO FERNANDEZ
Email: patofernato@gmail.com"
7,NIC-0160000190001-2021-40597,2021-09-17 17:42:00,AZUAY - CUENCA,MANTENIMIENTO PREVENTIVO Y ORIGINAL,En Curso,2021-09-20 17:42:00,Gobierno Provincial del Azuay,"Av. Max Uhle, frente a la empresa electrica","Funcionario Encargado: Geovanny Ortega
Email: gortegau@azuay.gob.ec"
8,NIC-1260000650001-2021-40215,2021-09-17 17:40:00,LOS RIOS - QUEVEDO,PROMOCION TURISTICA DEL PRODUCTO QUEVEDO CIUDAD DEL RIO PROGRAME TELEVISVO NORRIS VIAJANDO,En Curso,2021-09-20 17:50:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON QUEVEDO,AV. QUITO CALLE EDMUNDO WARD S/N CIUDADELA MUNICIPAL,"Funcionario Encargado: ING. GABRIEL CHAVEZ OLVERA
Email: compraspquevedo@gmail.com"
9,NIC-1768183520001-2021-40081,2021-09-17 17:40:00,IMBABURA - IBARRA,"ADQUISICIÓN E INSTALACIÓN POLICARBONATO CUBIERTA, MANTENIMIENTO PUERTAS ENROLLABLES Y PORTONES INSTALACIÓN PUERTA ENROLLABLE IBARRA, PORTON TULCAN",En Curso,2021-09-20 12:00:00,BANECUADOR B.P.,"GARCIA MORENO Y BOLIVAR ESQUINA, OFICINAS BANECUADOR B.P. ZONAL 1 IBARRA","Funcionario Encargado: ARQ. ALVARO MUÑOZ
Email: Carlos.Tomala@banecuador.fin.ec"
