,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768046450001-2021-40873,2021-09-15 15:14:00,PICHINCHA - QUITO,PIPERACILINA MÁS TAZOBACTAM SÓLIDO PARENTERAL 4000 mg + 500 mg,Finalizada,2021-09-16 15:17:00,HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN,AYACUCHO Y 18 DE SEPTIEMBRE,"Funcionario Encargado: JUAN ALEJANDRO MELO CORELLA
Email: juan.melo@iess.gob.ec"
1,NIC-1760003330001-2021-40863,2021-09-15 15:13:00,PICHINCHA - PEDRO MONCAYO,Adquisición de los filtros para la Excavadora Hyundai No. 09-275,Finalizada,2021-09-16 15:20:00,GOBIERNO PROVINCIAL DE PICHINCHA,"Bodega Zona 6, ubicado en el Barrio Santa Marianita campamento Ex Andrade Gutiérrez tras del Centro de Salud","Funcionario Encargado: Pilca Lanchimba Segundo Enrique
Email: spilca@pichincha.gob.ec"
2,NIC-1760003090001-2021-40055,2021-09-15 15:10:00,GUAYAS - GUAYAQUIL,Servicio de Mantenimiento Preventivo y Correctivo de los Surtidores de Agua de la Corporación Financiera Nacional B.P. Matriz Guayaquil,En Curso,2021-09-17 15:00:00,CORPORACION FINANCIERA NACIONAL B.P.,AV. 9 DE OCTUBRE # 200 Y PICHINCHA,"Funcionario Encargado: Alexandra Schneider Cuenca
Email: lschneider@cfn.fin.ec"
3,NIC-0560022270001-2021-40013,2021-09-15 15:10:00,COTOPAXI - LA MANA,ADQUISICION DE CUATRO REFLECTORES DE ILUMINACION PORTATILES RECARGABLES PARA EL CUERPO DE BOMBEROS DE LA MANA,Finalizada,2021-09-16 15:11:00,CUERPO DE BOMBEROS DEL CANTON LA MANA,AV. BENJAMIN SARABIA Y LA PISTA,"Funcionario Encargado: MANUEL MOREIRA
Email: mmorirabravo@gmail.com"
4,NIC-1768046450001-2021-40872,2021-09-15 15:10:00,PICHINCHA - QUITO,MeropenemSólido parenteral 1000 mg,Finalizada,2021-09-16 15:12:00,HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN,AYACUCHO Y 18 DE SEPTIEMBRE,"Funcionario Encargado: JUAN ALEJANDRO MELO CORELLA
Email: juan.melo@iess.gob.ec"
5,NIC-0160006390001-2021-40331,2021-09-15 15:10:00,AZUAY - CUENCA,MEDICAMENTOS,En Curso,2021-09-20 14:58:00,HOSPITAL VICENTE CORRAL MOSCOSO,AVE LOS ARUPOS Y AVE 12 DE ABRIL,"Funcionario Encargado: ALBA CECILIA VILLOTA G
Email: proveeduriahvcm@gmail.com"
6,NIC-1260000300001-2021-40027,2021-09-15 15:10:00,LOS RIOS - BABA,PROVISIÓN DE LOS SERVICIOS DE MANTENIMIENTO DE LOS EQUIPOS DE BOMBAS UBICADOS EN EL SISTEMA DE LAS PISCINAS EN EL POLIDEPORTIVO DE BABA,Finalizada,2021-09-16 15:11:00,Gobierno Municipal del Canton Baba,AV GUAYAQUIL CALLE 9 DE OCTUBRE,"Funcionario Encargado: ING. ANTONIO POZO
Email: proformasbaba@gmail.com"
7,NIC-1768087640001-2021-40020,2021-09-15 15:09:00,SUCUMBIOS - CASCALES,ALIMENTACION PARA LA CLAUSURA DE LA ESCUELA DE BASQUET,Finalizada,2021-09-16 15:10:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE SEVILLA,KM. 29 VIA QUITO- RIO BLANCO,"Funcionario Encargado: VERONICA CASTRO
Email: veronicac_1987@hotmail.com"
8,NIC-1060000180001-2021-40232,2021-09-15 15:07:00,IMBABURA - IBARRA,Repuestos para la volqueta marca Nissan UD PKE280,Finalizada,2021-09-16 15:08:00,GOBIERNO PROVINCIAL DE IMBABURA,MEJIA Y PEDRO RODRIGUEZ,"Funcionario Encargado: RAMIRO ANDRADE
Email: infimasgpi@imbabura.gob.ec"
9,NIC-1768046450001-2021-40871,2021-09-15 15:06:00,PICHINCHA - QUITO,"FentaniloLíquido parenteral0,05mg/mL/10mL 0,5mg/10mL",Finalizada,2021-09-16 15:09:00,HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN,AYACUCHO Y 18 DE SEPTIEMBRE,"Funcionario Encargado: JUAN ALEJANDRO MELO CORELLA
Email: juan.melo@iess.gob.ec"
