,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-2260005260001-2021-40030,2021-09-14 09:57:00,MORONA SANTIAGO - PALORA,Adquisición de combustible Granja Palora,Finalizada,2021-09-15 10:01:00,Iniap EE Central Ama,vía Santa Ana 3.5 km,"Funcionario Encargado: Cristina Collaguazo
Email: cristina.collaguazo@iniap.gob.ec"
1,NIC-0460000640001-2021-40171,2021-09-14 09:55:00,CARCHI - MONTUFAR,ADECUACION DEL TECHO DE CASA DEL ADULTO MAYOR JESUS DEL BUEN PASTOR,Finalizada,2021-09-15 10:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE MONTUFAR,Sucre 03-61 y Bolivar,"Funcionario Encargado: ARQ. JUAN CARLOS ORTEGA
Email: juan.ortega@gadmintufar.gob.ec"
2,NIC-1768125670001-2021-40008,2021-09-14 09:54:00,SANTO DOMINGO DE LOS TSACHILAS - SANTO DOMINGO,Adquisición de llantas para volqueta del GAD Parroquial marca Doble Coin.,Finalizada,2021-09-16 09:54:00,Gobierno Parroquial San Jacinto del Bua,AV. 16 DE AGOSTO Y VICENTE ROCAFUERTE,"Funcionario Encargado: Ligia Elena Rivadeneira Bravo
Email: gadpsanjacintodelbua@hotmail.com"
3,NIC-1768046450001-2021-40852,2021-09-14 09:53:00,PICHINCHA - QUITO,"Gasa de algodón, 10 cm x 10 cm, estéril",Finalizada,2021-09-15 09:54:00,HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN,18 de septiembre y ayacucho,"Funcionario Encargado: DAVID HERNAN LOPEZ VALLE
Email: davidh.lopezv88@gmail.com"
4,NIC-1760003330001-2021-40819,2021-09-14 09:53:00,PICHINCHA - QUITO,ADQUISICION DE REPUESTOS PARA SER UTILIZADOS EN LA VOLQUETA CHEVROLET N.- 07-714,Finalizada,2021-09-17 09:53:00,GOBIERNO PROVINCIAL DE PICHINCHA,"BODEGA ZONA 3 NANEGALITO, UBICADA EN LA CALLE RUMIÑAHUI S/N.","Funcionario Encargado: Luis Clever Rojas Valles
Email: lrojas@pichincha.gob.ec"
5,NIC-0968599610001-2021-40010,2021-09-14 09:53:00,GUAYAS - DAULE,PÓLIZA DE SEGURO EN RAMOS DE ACCIDENTES PERSONALES,Finalizada,2021-09-17 08:53:00,DIRECCIÓN DISTRITAL 09D19 - DAULE - NOBOL - SANTA LUCIA - EDUCACIÓN,AVENIDA LOS DAULIS Y FELICÍSIMO ROJAS,"Funcionario Encargado: JORGE RODRIGUEZ HERRERA
Email: distritodaule.financiero@gmail.com"
6,NIC-1768046450001-2021-40851,2021-09-14 09:51:00,PICHINCHA - QUITO,"GASA DE ALGODÓN 7.5 CM X 7.5 CM, NO ESTERIL",Finalizada,2021-09-15 09:52:00,HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN,18 de septiembre y ayacucho,"Funcionario Encargado: DAVID HERNAN LOPEZ VALLE
Email: davidh.lopezv88@gmail.com"
7,NIC-0160058270001-2021-40016,2021-09-14 09:50:00,AZUAY - NABON,materiales de ferreteria,Finalizada,2021-09-15 16:30:00,DIRECCION DISTRITAL 01D05-NABON-OÑA-EDUCACION,PANAMERICANA SUR VIA CUENCA LOJA,"Funcionario Encargado: Cristhian Gabriel Navarrete Mora
Email: cristhiang.navarrete@educacion.gob.ec"
8,NIC-0968597590001-2021-40016,2021-09-14 09:50:00,GUAYAS - GUAYAQUIL,"Adquisicion de Insumos, Materiales y Suministros para Construcción, Electricidad, Plomería, Carpintería",Finalizada,2021-09-15 16:00:00,DIRECCION DISTRITAL 09D03 - PARROQUIAS URBANAS (GARCIA MORENO A ROCA) - EDUCACION,Aguirre y Andres Marin,"Funcionario Encargado: VANESSA CASTRO ROMERO
Email: vanessae.castro@educacion.gob.ec"
9,NIC-0968584180001-2021-40016,2021-09-14 09:50:00,SANTA ELENA - SANTA ELENA,ADQUISICION DE MEDICAMENTOS VETERINARIOS PARA LA DDSE,Finalizada,2021-09-15 10:40:00,DIRECCION DISTRITAL 24D01- SANTA ELENA - MAG,CALLE 10 DE AGOSTO Y JUAN MONTALVO,"Funcionario Encargado: FANNY ANABEL JOSE SORIANO
Email: fjose@mag.gob.ec"
