,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1790932966001-2021-40289,2021-09-15 16:58:00,PICHINCHA - RUMIÑAHUI,PLANTILLA PU SHOCK ABSORV T:36 PLANTILLA PU SHOCK ABSORV T:45,En Curso,2021-09-17 16:44:00,FAME S.A.,Av. General Rumiñahui 39-76 y Ambato Junto a la ESPE,"Funcionario Encargado: ANA DÍAZ
Email: adiaz@fame.ec"
1,NIC-0968533780001-2021-40027,2021-09-15 16:57:00,GUAYAS - DAULE,MANTENIMIENTO CORRECTIVO DE LA UNIDAD U-3,En Curso,2021-09-17 16:27:00,CUERPO DE BOMBEROS DE DAULE,SUCRE Y MALECÓN ESQUINA,"Funcionario Encargado: TNLGO. JONATHAN ALCIVAR
Email: logistica@bomberosdaule.gob.ec"
2,NIC-1768124190001-2021-40087,2021-09-15 16:55:00,PICHINCHA - QUITO,"ACEITE HIDRAHULICO, SERVICIO DE LAVADA y ENGRASADA COMPLETA PARA LA RETROEXCAVADORA DE OBRAS DEL GAD EL QUINCHE",Finalizada,2021-09-16 17:05:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DEL QUINCHE,PARQUE CENTRAL EL QUINCHE CALLE CUENCA E1-218 Y BOLÍVAR,"Funcionario Encargado: Sr. Roberto Ordóñez
Email: gadpeqcompraspublicas@gmail.com"
3,NIC-0760005810001-2021-40060,2021-09-15 16:55:00,EL ORO - EL GUABO,RENOVACION DE LICENCIAS ANTIVIRUS PARA EL HOSPITAL BASICO MARIA LORENA SERRANO,En Curso,2021-09-17 12:00:00,HOSPITAL BASICO MARIA LORENA SERRANO,PANAMERICANA SUR ENTRE CARCHI Y NUEVE DE MAYO,"Funcionario Encargado: ING PATRICIO FERNANDEZ
Email: patofernato@gmail.com"
4,NIC-1865032010001-2021-40020,2021-09-15 16:55:00,TUNGURAHUA - AMBATO,CONTRATACIÓN SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE EQUIPOS INFORMÁTICOS DE ESCRITORIO QUE INCLUYE CAMBIO DE PARTES Y PIEZAS DE LA CZEZ3,Finalizada,2021-09-16 17:00:00,"COORDINACION ZONAL DE EDUCACION, ZONA 3",BOLIVAR Y ESPEJO,"Funcionario Encargado: Luis Alberto Pérez Bonifaz
Email: luis.perez@educacion.gob.ec"
5,NIC-1768080630001-2021-40357,2021-09-15 16:53:00,PICHINCHA - MEJIA,INVITACIÓN CONTRATACIÓN DE SERVICIOS VETERINARIOS PARA EL HATO GANADERO DEL PROGRAMA DE GANADERÍA Y PASTOS DE LA ESTACIÓN EXPERIMENTAL SANTA CATALINA.,En Curso,2021-09-17 16:53:00,Iniap Estacion Experimental Santa Catalina,Panamericana Sur Km1. INIAP Estación Experimental Santa Catalina,"Funcionario Encargado: Georgina Mónica Sánchez Sandoval
Email: georgina.sanchez@iniap.gob.ec"
6,NIC-1768035410001-2021-40063,2021-09-15 16:52:00,PICHINCHA - RUMIÑAHUI,ADQUISICIÓN DE DISPOSITIVOS MÉDICOS PARA LABORATORIO CLÍNICO Y SEROLOGÍA,Finalizada,2021-09-16 17:00:00,DIRECCION DISTRITAL 17D11-MEJIA-RUMIÑAHUI-SALUD,"Av. Gral Enriquez y Pasaje N junto a las Bodegas de ?SUPERMAXI?, en horarios 9h00-12h00 y 13h00 -16h00","Funcionario Encargado: BQF. FRANCISCO COBOS
Email: francisco.cobos@17d11.mspz2.gob.ec"
7,NIC-2160060110001-2021-40110,2021-09-15 16:52:00,SUCUMBIOS - LAGO AGRIO,"ADQUISICION DE SUMINISTROS DE AGROPECUARIAS, PARA EL PROYECTO CASA HOGAR",Finalizada,2021-09-16 17:00:00,UNIDAD DE ACCION SOCIAL DEL GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE LAGO AGRIO,AV. DEL CHOFER Y PRESIDENTE ROLDOS,"Funcionario Encargado: SOBEIDA VALENCIA
Email: abelodia1973@gmail.com / karito150_15@hotmail.com"
8,NIC-0160052740001-2021-40004,2021-09-15 16:51:00,AZUAY - GUALACEO,"Actualización del software registral SIRP en su última versión, incluye capacitación y 6 meses de soporte técnico",Finalizada,2021-09-16 17:51:00,REGISTRO DE LA PROPIEDAD DEL CANTÓN GUALACEO,MANUEL GUILLÉN S/N Y VASQUEZ CORREA,"Funcionario Encargado: ING. MARÍA LUISA LEÓN LITUMA
Email: registrogualaceo@hotmail.com"
9,NIC-0968593170001-2021-40017,2021-09-15 16:51:00,GUAYAS - DAULE,ADQUISICION DE ESTACION DE RECICLAJES Y ADECUACIÓN DE AREA PARA ALMACENAMIENTO DE DESECHOS,En Curso,2021-09-17 16:13:00,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE DAULE EMAPA EP,PLANTA POTABILIZADORA DEL CANTON DAULE,"Funcionario Encargado: BRYAN ALAY ACEVEDO
Email: balay@emapadaule.gob.ec"
