,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1360001520001-2021-40019,2021-09-13 10:30:00,MANABI - SUCRE,ADQUISICION DE EQUIPAMIENTO Y MENAJE -CONVENIO MIES-CDI,Finalizada,2021-09-15 10:57:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SUCRE,AV. BOLIVAR ENTRE ASCAZUBI Y RIOFRIO,"Funcionario Encargado: Ing. janela Rivadeniera B
Email: janela.rivadeneira@sucre.gob.ec"
1,NIC-0160000940001-2021-40152,2021-09-13 10:30:00,AZUAY - SAN FERNANDO,Adq. de aceites y filtros para la camioneta DMAX placas AMA 1626,Finalizada,2021-09-14 10:32:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SAN FERNANDO,Sucre y 10 de Agosto,"Funcionario Encargado: Jhanet Cardenas Orellana
Email: compraspublicas@sanfernando.gob.ec"
2,NIC-1768086320001-2021-40006,2021-09-13 10:28:00,PICHINCHA - MEJIA,"ADQUISICION DE SEGUROS PARA LOS VEHICULOS LIVIANOS,EQUIPO Y MAQUINARIA Y POLIZA DE FIDELIDAD PARA EL GAD PARROQUIAL RURAL DE CUTUGLAGUA",Finalizada,2021-09-15 10:28:00,JUNTA PARROQUIAL DE CUTUGLAGUA,BARRIO SANTIAGO ROLDOS Y LINEA FERREA FERROCARILES SANTA ROS,"Funcionario Encargado: VERONICA SANCHEZ
Email: jpcutuglagua@hotmail.com"
3,NIC-0160001910001-2021-40064,2021-09-13 10:27:00,AZUAY - CHORDELEG,bomba de embrague,Finalizada,2021-09-14 10:28:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE CHORDELEG,23 DE ENERO 4-21,"Funcionario Encargado: ESTEBAN GARCIA
Email: egarcia@chordeleg.gob.ec"
4,NIC-1360052190001-2021-40066,2021-09-13 10:25:00,MANABI - PORTOVIEJO,"Adquisición de medicamento Adalimumab liquido parenteral 40mg/0,8ml para el Hospital General Portoviejo ínfima cuantía SA-SO-JU-MI acción judicial",Finalizada,2021-09-15 10:25:00,HOSPITAL GENERAL - PORTOVIEJO,"AVENIDA MANABÍ Y CALLE MANUEL PALOMEQUE, BODEGA DE MEDICAMENTOS DEL HOSPITAL","Funcionario Encargado: Andrea Stephanie Basurto Torres
Email: comprashgportoviejo@iess.gob.ec"
5,NIC-0960001540001-2021-40066,2021-09-13 10:25:00,SANTA ELENA - SANTA ELENA,ADQ DE SILLAS Y MESAS PLÁSTICAS PARA EL ÁREA DE LOGÍSTICA,Finalizada,2021-09-14 10:30:00,ILUSTRE MUNICIPALIDAD DE SANTA ELENA,Av. 18 de Agosto y Calle 10 de Agosto,"Funcionario Encargado: Sr. Eduardo Villao Carvajal
Email: direccionad.gadse@gmail.com"
6,NIC-1560000510001-2021-40149,2021-09-13 10:23:00,SUCUMBIOS - LAGO AGRIO,MANO DE OBRA PARA EL RECOLECTOR HINO GH8JGSD,Finalizada,2021-09-14 10:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE LAGO AGRIO,Calle 12 de Febrero y Cofanes,"Funcionario Encargado: Hilda Villalta Conde
Email: hildavillalta107@gmail.com"
7,NIC-1060000690001-2021-40041,2021-09-13 10:20:00,IMBABURA - PIMAMPIRO,ADQUISICION DE PRENDAS DE PROTECCION PARA EDUCADORAS DEL PROYECTO CENTRO DE DESARROLLO INFANTIL MODALIDAD CDI DEL AGD MUNICIPAL DE SAN PEDRO DE PIMAMP,Finalizada,2021-09-14 15:20:00,GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DE SAN PEDRO DE PIMAMPIRO,FLORES 2-032 E IMBABURA,"Funcionario Encargado: LUIS CRESPO D.
Email: lcrespo@pimampiro.gob.ec gadpimampiro@gmail.com"
8,NIC-0968606680001-2021-40222,2021-09-13 10:20:00,GUAYAS - GUAYAQUIL,ADQUISICIÓN URGENTE DEXTROSA 50% 500ML LÍQUIDO PARENTAL PARA EL TRATAMIENTO DE PACIENTES NO COVID DEL HOSPITAL GENERAL GUASMO SUR,Finalizada,2021-09-14 10:21:00,HOSPITAL GENERAL GUASMO SUR,"HOSPITAL GENERAL GUASMO SUR UBICADO EN GUASMO SUR, AV. CACIQUE TOMALA Y CALLEJON ELOY ALFARO FRENTE AL TIA","Funcionario Encargado: ING. STIVEN CEVALLOS
Email: compraspublicashggs.sc@gmail.com"
9,NIC-1768004290001-2021-40089,2021-09-13 10:20:00,LOJA - CALVAS,"ADQUISICIÓN DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO AL MOTOR EXTRACTOR DE AGUA DE LA PISCINA DEL BI20 ""CAPT. DÍAZ""",Finalizada,2021-09-14 13:20:00,"BATALLON DE INFANTERIA NRO 20 ""CAPITAN DIAZ""",AV. DEL EJERCITO Y 24 DE MAYO,"Funcionario Encargado: ROBERTO PAUL YUPANGUI TENE
Email: bi20cariamanga@gmail.com yupyned@hotmail.com"
