,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768152800001-2021-40431,2021-09-16 17:00:00,SANTO DOMINGO DE LOS TSACHILAS - LA CONCORDIA,TRA OBRA DE MANTENIMIENTO Y REPARACIONES CIVILES DE LA TORRE E-125 DE LA LÍNEA DE TRANSMISIÓN ESMERALDAS SANTO DOMINGO 138KV DE LA ZONA NOROCCIDENTAL,En Curso,2021-09-20 17:00:00,CORPORACION ELECTRICA DEL ECUADOR CELEC EP.,"torre E-125 de la Línea de Transmisión Esmeraldas – Santo Domingo 138Kv, que está ubicada en el sector 2 de la Nueva Concordia, cuyas coordenadas geográficas son 00035?N 792329?O, en la ciudad La Concordia","Funcionario Encargado: Ing. Elvis Jumbo
Email: elvis.jumbo@celec.gob.ec"
1,NIC-1760002280001-2021-40033,2021-09-16 17:00:00,PICHINCHA - QUITO,"ADECUACIONES DE LAS DIFERENTES OFICINAS DE LA PROCURADURÍA GENERAL DEL ESTADO, EN LA CIUDAD DE QUITO",En Curso,2021-09-21 17:00:00,PROCURADURIA GENERAL DEL ESTADO,Av. Amazonas N39-123 y Arizaga,"Funcionario Encargado: Gabriela Vinueza
Email: gvinueza@pge.gob.ec"
2,NIC-1960000380001-2021-40064,2021-09-16 17:00:00,ZAMORA CHINCHIPE - ZAMORA,"Adquisición de equipos multipropósito para facturación móvil, incluido el aplicativo APK SAGA para el GAD Municipal de Zamora",En Curso,2021-09-20 11:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ZAMORA,Diego de Vaca y 24 de Mayo,"Funcionario Encargado: Villalta Mijas Segundo Eduardo
Email: eduardo.villalta@zamora.gob.ec"
3,NIC-1660013900001-2021-40021,2021-09-16 17:00:00,PASTAZA - PASTAZA,SERVICIO DE MANTENIMIENTO DE LA CASA COMUNITARIA EN LA COMUNIDAD DE SURAKA,En Curso,2021-09-17 17:45:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE RIO TIGRE,COMUNIDAD SURAKA,"Funcionario Encargado: ING.LORENA SILVA
Email: gadriotigre.planificacion@gmail.com"
4,NIC-1460000530001-2021-40238,2021-09-16 17:00:00,MORONA SANTIAGO - PALORA,ARREGLO DE VARIOS SISTEMAS DE LA CAMIONETA MAZDA BT-50,En Curso,2021-09-17 18:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PALORA,MORONA SANTIAGO S/N Y CARLOS ALZAMORA,"Funcionario Encargado: Tecnico de compras publicas
Email: proveeduriapalora@palora.gob.ec"
5,NIC-1768108310001-2021-40079,2021-09-16 16:59:00,PICHINCHA - QUITO,ALQUILER TRANSPORTE PARA GRUPO DE DANZA Y MUSICOS,En Curso,2021-09-17 17:02:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE POMASQUI,CALLE BOLIVAR E2-15 Y 24 DE MAYO,"Funcionario Encargado: AB. JAQUELINE CASTRO
Email: tesoreria@gob.ec"
6,NIC-1960000110001-2021-40050,2021-09-16 16:58:00,ZAMORA CHINCHIPE - ZAMORA,"ADQUISICIÓN DE MATERIALES DE CONSTRUCCIÓN, PARA ADECUACIÓN DEL CONSULTORIO MEDICO.",En Curso,2021-09-20 16:40:00,GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE ZAMORA CHINCHIPE,JORGE MOSQUERA Y FCO DE ORELLANA,"Funcionario Encargado: BOLIVAR ENRIQUE SEMINARIO CANGO
Email: infimasgadpzchbolivarseminario@gmail.com"
7,NIC-0160000350001-2021-40039,2021-09-16 16:58:00,AZUAY - GIRON,LOGO GIRON,En Curso,2021-09-17 17:00:00,GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DE GIRÓN,ELIAS ASTUDILLO Y GARCIA MORENO,"Funcionario Encargado: AB. VICENTE PALACIOS
Email: vpalacios@giron.gob.ec"
8,NIC-1660000170001-2021-40240,2021-09-16 16:58:00,PASTAZA - PASTAZA,"?SERVICIO CONTRATACIÓN DE GESTOR AMBIENTAL CALIFICADO?."" DGA-2021-6770-M?",En Curso,2021-09-22 11:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE PASTAZA,FRANCISCO DE ORELLANA 739 Y 27 DE FEBRERO,"Funcionario Encargado: MARTHA CECILIA LARA MECIAS
Email: martha.lara@pastaza.gob.ec proveeduria@pastaza.go"
9,NIC-1768109630001-2021-40024,2021-09-16 16:55:00,PICHINCHA - PEDRO MONCAYO,Contratación de servicios externalizados de alimentación para el centro gerontológico de atención diurno CECUIDAM Malchingui,En Curso,2021-09-17 17:00:00,JUNTA PARROQUIAL MALCHINGUI,"Malchingui, calle Alianza y Amazonas Centro Alianza","Funcionario Encargado: Martha Paulina Iza
Email: gadparroquialmalchingui@outlook.com"
