,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-0160002130001-2021-40051,2021-09-13 19:00:00,AZUAY - SEVILLA DE ORO,ADQUISICION DE UPS,Finalizada,2021-09-15 19:00:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SEVILLA DE ORO,AV. AZUAY S/N Y AV. 10 DE AGOSTO,"Funcionario Encargado: ARQ. AIDA CASTAÑEDA
Email: compraspublicasgmso@gmail.com"
1,NIC-1460000530001-2021-40229,2021-09-13 18:59:00,MORONA SANTIAGO - PALORA,repuestos mercedes benz 1720 modelo 2004,Finalizada,2021-09-14 18:59:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PALORA,ibarra y morona santiago,"Funcionario Encargado: tecnico de compras publicas
Email: proveeduriapalora@palora.gob.ec"
2,NIC-1865027520001-2021-40020,2021-09-13 18:50:00,TUNGURAHUA - AMBATO,REVISTA DE INVESTIGACIÓN Y DESARROLLO VOLUMEN 14,Finalizada,2021-09-15 18:40:00,DIRECCION DE INVESTIGACION Y DESARROLLO - DIDE,AV. LOS CHASQUIS Y RIO GUAYLLABAMBA,"Funcionario Encargado: ANGÉLICA NÚÑEZ / YENDDY CARRERO
Email: ra.nunez@uta.edu.ec yn.carrero@uta.edu.ec"
3,NIC-1790932966001-2021-40279,2021-09-13 18:45:00,PICHINCHA - RUMIÑAHUI,TELA DE FORRO,Finalizada,2021-09-15 18:40:00,FAME S.A.,AV.GNRAL RUMIÑAHUI #3976 Y CALLE AMBATO,"Funcionario Encargado: LORENA CASAMIN
Email: lcasamin@fame.ec"
4,NIC-1160051310001-2021-40020,2021-09-13 18:36:00,LOJA - LOJA,?Adquisición de Cajas de Transporte Kennel para los canes del Cuerpo de Bomberos de Loja.?,Finalizada,2021-09-14 18:40:00,CUERPO DE BOMBEROS DE LOJA,10 DE AGOSTO Y AV. UNIVERSITARIA,"Funcionario Encargado: PABLO JOSÉ CARRIÓN VIVANCO
Email: pjcarrion@loja.gob.ec"
5,NIC-1460000530001-2021-40227,2021-09-13 18:30:00,MORONA SANTIAGO - PALORA,excavadora caterpillar 320DL MODELO 2011,Finalizada,2021-09-14 18:31:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PALORA,ibarra y morona santiago,"Funcionario Encargado: tecnico de compras publicas
Email: proveeduriapalora@palora.gob.ec"
6,NIC-0660001680001-2021-40021,2021-09-13 18:30:00,CHIMBORAZO - CHAMBO,ADQUISICIÓN DE REPUESTOS PARA LA REPARACIÓN DEL EQUIPO CAMINERO DE PROPIEDAD DEL GAD MUNICIPAL DE CHAMBO,En Curso,2021-09-20 18:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE CHAMBO,AV. 18 DE MARZO Y GUIDO CUADRADO GAVILANEZ,"Funcionario Encargado: ING. NOEMI GARCIA
Email: compraspublicas.gadchambo20@gmail.com"
7,NIC-1460021290001-2021-40103,2021-09-13 18:22:00,MORONA SANTIAGO - TIWINTZA,ELABORACION DE LIBROS DEL REGLAMENTO DE HIGIENE Y SEGURIDAD,Finalizada,2021-09-14 18:30:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE TIWINTZA,Soldado Monge S/N y vía Méndez Morona,"Funcionario Encargado: Yesica Najamtai
Email: proveedortiwintza@gmail.com"
8,NIC-0160031070001-2021-40016,2021-09-13 18:15:00,AZUAY - NABON,Adquisición de tintas Epson L4150,Finalizada,2021-09-15 18:13:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE LAS NIEVES,5 de Agosto y Rafael Correa,"Funcionario Encargado: Magdalena Guamán Armijos
Email: gadlasnieves@hotmail.com"
9,NIC-1460000530001-2021-40226,2021-09-13 18:15:00,MORONA SANTIAGO - PALORA,maquinaria de la institucion,Finalizada,2021-09-14 18:15:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PALORA,ibarra y morona santiago,"Funcionario Encargado: tecnico de compras publicas
Email: proveeduriapalora@palora.gob.ec"
