,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768108310001-2021-40074,2021-09-16 15:16:00,PICHINCHA - QUITO,ADQUISICION DE PROYECTOR INFOCUS,En Curso,2021-09-20 15:17:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE POMASQUI,CALLE BOLIVAR E2-15 Y 24 DE MAYO,"Funcionario Encargado: AB. JAQUELINE CASTRO
Email: tesoreria@pomasqui.gob.ec"
1,NIC-1768085860001-2021-40013,2021-09-16 15:16:00,SUCUMBIOS - GONZALO PIZARRO,?ADQUISICIÓN DE NEUMÁTICOS PARA RETROEXCAVADORA NO CATALOGADOS PARA EL DEL GAD PARROQUIAL DE GONZALO PIZARRO,En Curso,2021-09-20 17:16:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL GONZALO PIZARRO,VIA QUITO KM 62,"Funcionario Encargado: Olga Cajas
Email: gadprgonzalopizarro@hotmail.com"
2,NIC-1560000510001-2021-40171,2021-09-16 15:16:00,SUCUMBIOS - LAGO AGRIO,"REPUESTOS PARA LA CAMIONETA CHEVROLET DMAX CRDI AC 3,0",En Curso,2021-09-17 15:20:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE LAGO AGRIO,Calle 12 de Febrero y Cofanes,"Funcionario Encargado: Hilda Villalta Conde
Email: hildavillalta107@gmail.com"
3,NIC-1160836120001-2021-40036,2021-09-16 15:15:00,LOJA - CHAGUARPAMBA,Adquisición de Kits de Alimentos y Bebidas para el Proyecto de Atención en el Hogar y la Comunidad para personas con Discapacidad.,En Curso,2021-09-17 15:45:00,GOBIERNO AUTONOMO MUNICIPAL DEL CANTON CHAGUARPAMBA,Calle San Juan Bautista y Pasaje 5 de Agosto,"Funcionario Encargado: Carlos Lizalde Agila
Email: carlos.lizalde@gadchaguarpamba.gob.ec"
4,NIC-1760003330001-2021-40865,2021-09-16 15:15:00,PICHINCHA - PUERTO QUITO,Adquisición de 3400 m3 de material pétreo lastre amarillo grueso,En Curso,2021-09-20 15:15:00,GOBIERNO PROVINCIAL DE PICHINCHA,Retiro en mina,"Funcionario Encargado: Johanna Aguilar
Email: jhaguilar@pichincha.gob.ec"
5,NIC-1768035090001-2021-40046,2021-09-16 15:15:00,PICHINCHA - QUITO,"""ADQUISICIÓN DE MEDICAMENTO GABAPENTINA SÓLIDO ORAL 300MG POR INFIMA CUANTÍA PARA EL HOSPITAL ESPECIALIZADO JULIO ENDARA""",En Curso,2021-09-20 07:30:00,HOSPITAL PSIQUIATRICO JULIO ENDARA,AUT. GENERAL RUMIÑAHUI Y AV. MANUELA CAÑIZARES PUENTE 7,"Funcionario Encargado: ING. MARCIA REMACHE
Email: marcia.remache@hpje.gob.ec"
6,NIC-1960144460001-2021-40032,2021-09-16 15:14:00,ZAMORA CHINCHIPE - CHINCHIPE,ADQUISICIÓN DE DISPOSITIVOS MEDICOS DE USO GENERAL PARA EL CENTRO DE SALUD A ZUMBA,En Curso,2021-09-20 15:14:00,CENTRO DE SALUD A-ZUMBA,AVD. Del colegio y 12 de febrero,"Funcionario Encargado: DIANA PAOLA NUÑEZ RENGEL
Email: diana.nunez@iess.gob.ec"
7,NIC-1768178600001-2021-40047,2021-09-16 15:13:00,GUAYAS - SAMBORONDON,Adquisición de equipamiento de red inalámbrica Access Point,En Curso,2021-09-17 17:00:00,Empresa Publica del Agua EPA EP,Edificio CIS - km 0.5 vía Samborondón,"Funcionario Encargado: Econ. Carlos Matiz Rivera
Email: carlos.matiz@epa.gob.ec"
8,NIC-1660013900001-2021-40018,2021-09-16 15:10:00,PASTAZA - PASTAZA,SERVICIO DE MANTENIMIENTO DE LA CASA COMUNAL EN LA COMUNIDAD DE JATUN PLAYA,En Curso,2021-09-17 15:31:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE RIO TIGRE,COMUNIDAD DE JATUN PLAYA,"Funcionario Encargado: ING.LORENA SILVA
Email: gadriotigre.planificacion@gmail.com"
9,NIC-1760001200001-2021-40044,2021-09-16 15:10:00,PICHINCHA - QUITO,ADQUISICIÓN DE PAÑALES DESECHABLES PARA ADULTO TALLA G PARA LOS RESIDENTES CON DISCAPACIDAD DEL CENTRO DE REFERENCIA Y ACOGIDA INCLUSIVO CONOCOTO,En Curso,2021-09-17 17:00:00,MIES,Quitumbe Ñan y Amaru Ñan,"Funcionario Encargado: Sandra Córdova
Email: sandra.cordova@inclusion.gob.ec"
