,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768149260001-2021-40010,2021-09-14 09:00:00,CAÑAR - AZOGUES,CONTRATACIÓN DEL SERVICIO DE PROVISIÓN DE COMBUSTIBLE PARA INSTITUTO NACIONAL DE ECONOMIA POPULAR Y SOLIDARIA -CAÑAR,Finalizada,2021-09-17 09:10:00,IEPS,"AV. 16 DE ABRIL Y BABAHOYO EDIFICIO CENTRO DE ATENCIÓN CIUDADANA NIVEL 7mo, 3er piso","Funcionario Encargado: Ing. Viviana Mejia
Email: viviana.mejia@ieps.gob.ec"
1,NIC-0660828650001-2021-40017,2021-09-14 09:00:00,CHIMBORAZO - ALAUSI,Adquisicion de Medicamentos correspondientes a la programacion y reprogramacion 2021 para abastecimiento del area de farmacia,Finalizada,2021-09-16 08:32:00,CENTRO DE SALUD B - ALAUSI,ESTEBAN OROZCO Y ANTONIO MORA S/N,"Funcionario Encargado: ING IRENE QUINTANA
Email: irene.quintana@iess.gob.ec"
2,NIC-0968559740001-2021-40045,2021-09-14 09:00:00,SANTA ELENA - LA LIBERTAD,REPARACIÓN Y MANTENIMIENTO INTEGRAL DE MÁQUINAS HERRAMIENTAS del Taller Industrial de la Facultad de Ingeniería,Finalizada,2021-09-15 10:00:00,UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA,CALLE PRINCIPAL VIA LA LIBERTAD - SANTA ELENA,"Funcionario Encargado: LIC. ROBERTO VIZCAINO AVEIGA
Email: rvizcaino@upse.edu.ec"
3,NIC-1860001100001-2021-40118,2021-09-14 09:00:00,TUNGURAHUA - TISALEO,ADQUIRIR MANTENIMIENTO DEL RECOLECTOR DE DESECHOS DEL GADMC TISALEO,Finalizada,2021-09-15 16:47:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON TISALEO,17 DE NOVIEMBRE Y CACIQUE TISALEO,"Funcionario Encargado: ABG. OLGER CARRERA
Email: marcelocarrera@live.com"
4,NIC-1760003410001-2021-40485,2021-09-14 09:00:00,PICHINCHA - QUITO,ADQUISICIÓN DE FUNDAS DE BASURA COLOR NEGRO,Finalizada,2021-09-15 09:15:00,GOBIERNO AUTONOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO,MONTUFAR N3-34 Y SUCRE,"Funcionario Encargado: Rafael Villalva
Email: freddy.villalva@quito.gob.ec"
5,NIC-0960002780001-2021-40144,2021-09-14 09:00:00,GUAYAS - GUAYAQUIL,ADQUISICIÓN DE PRIMERS NECESARIOS PARA TOMA Y PROCESAMIENTO DE MUESTRAS DE HISOPADO PARA EL DIAGNÓSTICO GENÉTICO DE SARS-COV-2,En Curso,2021-09-20 09:00:00,Escuela Superior Politécnica del Litoral,KM 30.5 VIA PERIMETRAL BODEGA CENTRAL CAMPUS GUSTAVO GALINDO,"Funcionario Encargado: Ing. Nury Ponce Loor
Email: nrponce@espol.edu.ec"
6,NIC-1160000240001-2021-40150,2021-09-14 09:00:00,LOJA - LOJA,ADQUISICIÓN DE MICRÓFONOS CON TRIPODE CÁMARAS WEB PARA LAS ESCUELAS MUNICIPALES,Finalizada,2021-09-16 08:30:00,MUNICIPIO DE LOJA,BOLÍVAR Y JOSÉ ANTONIO EGUIGUREN,"Funcionario Encargado: SUSANA AGUILAR
Email: saguilar@loja.gob.ec"
7,NIC-1768172830001-2021-40021,2021-09-14 09:00:00,PICHINCHA - QUITO,ADQUISICÓN DE MATERIAL DE FERRETERÍA,Finalizada,2021-09-15 15:00:00,EMPRESA PUBLICA METROPOLITANA MERCADO MAYORISTA DE QUITO,Ayapamba s/n y Teniente Hugo Ortiz.,"Funcionario Encargado: Diego Jacho
Email: dr.yepez@mmqep.gob.ec"
8,NIC-0968593330001-2021-40002,2021-09-14 09:00:00,GUAYAS - NARANJAL,"CONTRATACION DEL SERVICIO DE SEGURIDAD Y VIGILANCIA DE 24 HORAS CON ARMA NO LETAL PARA EL CENTRO DE SALUD C - NARANJAL, POR UN PLAZO DE 2 MESES",Finalizada,2021-09-15 09:01:00,CENTRO DE SALUD C - NARANJAL,Av. Olmedo y Callejón IESS,"Funcionario Encargado: Gina Sáenz Calle
Email: gina.saenz@iess.gob.ec"
9,NIC-1060018630001-2021-40035,2021-09-14 08:59:00,IMBABURA - OTAVALO,GASOLINA EXTRA PARA CORTADORA DE CÉSPED Y MOTOGUADAÑA,Finalizada,2021-09-15 16:59:00,JUNTA PARROQUIAL MIGUEL EGAS,"PEGUCHE, CALLE CORAZAS Y ATAHUALPA","Funcionario Encargado: Ñusta Lema
Email: jpmiguelegas@yahoo.es"
