,Código Necesidad,Fecha_Public,Provincia,Descripción Necesidad,Status,Fecha limite,EntidadContrato,Dir_Entrega,Contacto
0,NIC-1768128260001-2021-40007,2021-09-16 10:20:00,PICHINCHA - QUITO,"Filtros, aceites, grasas para retroexcavadora",En Curso,2021-09-20 17:20:00,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL PACTO,"Calle 23 de agosto, cerca del Estadio Pérez Herrera","Funcionario Encargado: Leidy Calapaqui
Email: gadparroquial@pacto.gob.ec"
1,NIC-1768161120001-2021-40205,2021-09-16 10:18:00,PICHINCHA - QUITO,"ADQUISICION DE TIMOLOL EN LIQUIDO OFTALMICO AL 0,5% PARA ABASTECER AL HOSPITAL GENERAL SAN FRANCISCO",En Curso,2021-09-17 10:19:00,HOSPITAL SAN FRANCISCO DE QUITO,AV. JAIME ROLDOS AGUILERA 40554 Y JUAN RAMÓN JIMÉNEZ,"Funcionario Encargado: CAROLINA CASTELLANOS
Email: carolina.castellanos@iess.gob.ec"
2,NIC-0660001090001-2021-40054,2021-09-16 10:16:00,CHIMBORAZO - PALLATANGA,"PROCESO ADQUISICION DE FACTORES DE PROTECCION EXTINTORES, SEÑALETICA, BOTIQUIN Y CAMILLA PARA EL EDIFICIO DEL GAD MUNICIPAL DE PALLATANGA, DURANTE",En Curso,2021-09-17 10:17:00,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PALLATANGA,MARISCAL SUCRE S/N Y 24 DE MAYO,"Funcionario Encargado: ING. INGRID SEGARRA
Email: compras.publicas@pallatanga.gob.ec"
3,NIC-0160000190001-2021-40572,2021-09-16 10:15:00,AZUAY - CUENCA,repuestos varios,En Curso,2021-09-17 10:16:00,Gobierno Provincial del Azuay,Av. Max Uhle frente a la Empresa Eléctrica,"Funcionario Encargado: Diego Valencia A.
Email: dvalencia@azuay.gob.ec"
4,NIC-1660016410001-2021-40103,2021-09-16 10:15:00,PASTAZA - PASTAZA,CONTRATACION SERVICIO DE MANTENIMIENTO EQUIPOS DE FISIOTERAPIA,En Curso,2021-09-17 14:30:00,PATRONATO PROVINCIAL DE SERVICIO SOCIAL DE PASTAZA,LUCINDO ORTEGA S/N Y ANGEL MANZANO,"Funcionario Encargado: JORGE SALAS
Email: compraspublicas@patronatopastaza.gob.ec"
5,NIC-0560017190001-2021-40005,2021-09-16 10:15:00,COTOPAXI - LATACUNGA,ADUISICIÓN DE MATERIALES DE ASEO Y BIOSEGURIDAD PARA EL PERSONAL DEL LOS CENTROS DE DESARROLLO INFANTIL GOTITAS DE AMOR Y RAYITO DE LUZ DE ALÁQUEZ,En Curso,2021-09-17 13:00:00,Junta Parroquial de Alaquez,BARRIO CENTRO FRENTE AL PARQUE CENTRAL CALLE GARCÍA MORENO Y ALBERTO YÁNEZ,"Funcionario Encargado: Ing. Mónica Borja
Email: juntapalaquez@hotmail.com"
6,NIC-0660840190001-2021-40010,2021-09-16 10:15:00,CHIMBORAZO - CHUNCHI,ADQUISICIÓN DE INSUMOS INDUSTRIALES Y ACCESORIOS PARA LA PLANTA DE PROCESADOS LACTEOS DE LA UNIDAD EDUCATIVA CHUNCHI PERTENECIENTE A LA DIRECCIÓN DIST,En Curso,2021-09-17 13:00:00,DIRECCION DISTRITAL 06D02-ALAUSI-CHUNCHI-EDUCACION,GENERAL MORALES Y AV. CHIMBORAZO,"Funcionario Encargado: EDGAR RICARDO NARANJO NARANJO
Email: edgarr.naranjo@educacion.gob.ec"
7,NIC-1260032500001-2021-40013,2021-09-16 10:13:00,MANABI - 24 DE MAYO,MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS AIRES ACONDICIONADOS DEL CDI-CHIQUILANDIA DEL GAD PARROQUIAL DE BARRAGANETE,En Curso,2021-09-17 10:14:00,JUNTA PARROQUIAL BARRAGANETE,CALLE RIO DAULE Y AMAZONAS A LOS LADOS COMERCIAL ZAMBRANO,"Funcionario Encargado: ANGELICA MARIA VERA SOLORZANO
Email: jpbarraganete@outlook.es"
8,NIC-1768036490001-2021-40085,2021-09-16 10:11:00,PICHINCHA - QUITO,CONTRATACIÓN POR INFIMA CUANTIA ?SUMINISTROS DE OFICINA PARA 68 ESTABLECIMIENTOS DE SALUD Y LA UNIDAD ADMINISTRATIVA DISTRITAL PERTENECIENTES A LA DIR,En Curso,2021-09-17 11:05:00,DIRECCION DISTRITAL 17D06 CHILIBULO A LLOA SALUD,AV. QUITUMBE ÑAN Y AMARU ÑAN,"Funcionario Encargado: TLGA. TAMARA MEJIA
Email: tamara.mejia@17d06.mspz9.gob.ec"
9,NIC-1660016410001-2021-40104,2021-09-16 10:10:00,PASTAZA - PASTAZA,CONTRATACION SERVICIO DE MANTENIMIENTO DE PINTURA EDIFICIO CITET EN LA PARROQUIA FATIMA,En Curso,2021-09-17 14:30:00,PATRONATO PROVINCIAL DE SERVICIO SOCIAL DE PASTAZA,LUCINDO ORTEGA S/N Y ANGEL MANZANO,"Funcionario Encargado: JORGE SALAS
Email: compraspublicas@patronatopastaza.gob.ec"
